"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5"
"PH_AS_10.sorted.bam","10","AS",0.001474,0,0.007727,0.001551,0,0.007824,0.4451,0.427769,0.460761,0.11394,0.09081,0.13829,0.437934,0.41094,0.464669,0.000407,0,0.003991,0.000298,0,0.003439,0.000313,0,0.003133,0.000402,0,0.004401,0.000621,0,0.006335,0.000301,0,0.002941,0.000443,0,0.004706,0.000747,0,0.007653,0.223367,0.17711,0.272559,0.000499,0,0.005264,0.00099,0,0.009398,0.00081,0,0.008522,0.665208,0.602166,0.723981,0.002325,0,0.022887,0.103268,0.070572,0.138821
"PH_AS_11.sorted.bam","11","AS",0.00189,0,0.009842,0.001317,0,0.007191,0.441361,0.415605,0.471474,0.09509,0.068258,0.12301,0.460342,0.423437,0.496296,0.000427,0,0.004274,0.000394,0,0.004374,0.000269,0,0.002859,0.001262,0,0.012508,0.000399,0,0.004443,0.013411,0,0.064523,0.000613,0,0.006133,0.000753,0,0.008127,0.183703,0.125774,0.240157,0.00134,0,0.012918,0.000658,0,0.006292,0.000551,0,0.005775,0.670536,0.589692,0.744786,0.00243,0,0.024214,0.123255,0.079445,0.167485
"PH_AS_12.sorted.bam","12","AS",0.001775,0,0.009306,0.002799,1e-06,0.013578,0.418962,0.38119,0.448962,0.050415,0.025598,0.077839,0.526049,0.491107,0.563182,0.000598,0,0.006384,0.000641,0,0.006845,0.001472,0,0.012008,0.000661,0,0.006847,0.000512,0,0.00556,0.069465,0,0.118269,0.000631,0,0.007209,0.001061,0,0.011426,0.065713,0,0.139499,0.015955,0,0.064478,0.00042,0,0.004459,0.000441,0,0.004296,0.632109,0.542867,0.729347,0.001515,0,0.01435,0.208806,0.157648,0.258064
"PH_AS_1.sorted.bam","1","AS",0.001373,0,0.007927,0.001841,0,0.009979,0.415655,0.383292,0.445371,0.045468,0.020847,0.069922,0.535663,0.501503,0.570321,0.000373,0,0.004155,0.000284,0,0.002766,0.000348,0,0.003782,0.000875,0,0.009754,0.001435,0,0.014733,0.059836,0.006245,0.103588,0.000418,0,0.00455,0.000588,0,0.006395,0.087239,0.035954,0.135218,0.000957,0,0.010414,0.000423,0,0.004616,0.00068,0,0.007222,0.62209,0.550434,0.694587,0.000776,0,0.009104,0.223678,0.181973,0.265308
"PH_AS_2.sorted.bam","2","AS",0.016279,2.6e-05,0.036849,0.001651,0,0.00959,0.46031,0.434511,0.480991,0.199125,0.168932,0.228235,0.322636,0.294085,0.351126,0.000131,0,0.001336,0.000298,0,0.003019,0.000131,0,0.001473,0.001002,0,0.010597,0.00085,0,0.009311,0.000184,0,0.002102,0.000662,0,0.007561,0.000442,0,0.004467,0.356538,0.295597,0.415483,0.000258,0,0.00275,0.030335,0,0.072049,0.001449,0,0.014047,0.561861,0.501336,0.618015,0.040092,0,0.100754,0.005767,0,0.033743
"PH_AS_3.sorted.bam","3","AS",0.00187,0,0.010355,0.000954,0,0.00525,0.399824,0.367169,0.435098,0.082598,0.054423,0.110843,0.514754,0.478658,0.550229,0.000332,0,0.003662,0.00034,0,0.003478,0.000284,0,0.002847,0.001639,0,0.016577,0.000327,0,0.003537,0.027276,0,0.077868,0.000537,0,0.005652,0.000411,0,0.004341,0.161313,0.10306,0.218925,0.000962,0,0.009871,0.000561,0,0.006041,0.000262,0,0.002705,0.581816,0.504476,0.659491,0.001012,0,0.010602,0.222929,0.173621,0.271067
"PH_AS_4.sorted.bam","4","AS",0.000932,0,0.004801,0.002669,0,0.013259,0.420304,0.382094,0.453721,0.070328,0.043197,0.096799,0.505767,0.469592,0.544331,0.000235,0,0.002499,0.00038,0,0.003846,0.001343,0,0.011211,0.000361,0,0.003815,0.00112,0,0.011113,0.058602,0,0.108479,0.000322,0,0.003478,0.000503,0,0.005222,0.136159,0.080997,0.191682,0.001181,0,0.012807,0.000331,0,0.003549,0.000651,0,0.007006,0.585764,0.50656,0.665361,0.001309,0,0.014518,0.211739,0.164073,0.260522
"PH_AS_5.sorted.bam","5","AS",0.002256,0,0.010396,0.002409,0,0.012184,0.428314,0.400543,0.454481,0.055473,0.03068,0.080145,0.511548,0.48131,0.544807,0.000801,0,0.006873,0.000354,0,0.003772,0.001037,0,0.009163,0.001199,0,0.012157,0.001127,0,0.012032,0.060376,0.014653,0.097466,0.000459,0,0.004721,0.000709,0,0.007436,0.106641,0.054181,0.157068,0.001116,0,0.011371,0.000899,0,0.009448,0.000554,0,0.005953,0.626911,0.558286,0.700475,0.000904,0,0.0091,0.196913,0.157585,0.239026
"PH_AS_6.sorted.bam","6","AS",0.001556,0,0.007926,0.000988,0,0.005655,0.442751,0.410099,0.47425,0.048361,0.021789,0.076467,0.506344,0.469689,0.545036,0.000401,0,0.004054,0.000349,0,0.003577,0.000249,0,0.002582,0.000691,0,0.006921,0.000421,0,0.004304,0.117962,0.070576,0.165799,0.000741,0,0.007748,0.000408,0,0.00453,0.084438,3e-06,0.143708,0.004068,0,0.039281,0.000529,0,0.005359,0.000301,0,0.00323,0.564028,0.485532,0.644786,0.002999,0,0.030877,0.222415,0.172778,0.273449
"PH_AS_7.sorted.bam","7","AS",0.000931,0,0.00532,0.000766,0,0.004289,0.429459,0.397645,0.458051,0.044888,0.01911,0.069322,0.523956,0.490782,0.557197,0.000331,0,0.003537,0.000175,0,0.001812,0.000163,0,0.001744,0.000423,0,0.004493,0.000446,0,0.004853,0.062023,0.007633,0.105258,0.000322,0,0.003322,3e-04,0,0.003228,0.085876,0.022022,0.136798,0.001226,0,0.012904,0.000278,0,0.002901,0.000287,0,0.002971,0.648128,0.57555,0.723545,0.000825,0,0.008624,0.199198,0.156909,0.241543
"PH_AS_8.sorted.bam","8","AS",0.008113,7e-06,0.024521,0.00271,1e-06,0.012833,0.42087,0.385789,0.453172,0.037642,0.008051,0.064205,0.530666,0.495524,0.568769,0.006467,0,0.022839,0.000682,0,0.00735,0.000974,0,0.008614,0.001025,0,0.011338,0.001095,0,0.01102,0.047598,0,0.098659,0.000945,0,0.010224,0.001115,0,0.011445,0.06503,0,0.122931,0.002818,0,0.026654,0.00064,0,0.006537,0.000579,0,0.005953,0.679393,0.602884,0.760206,0.002558,0,0.028407,0.189081,0.14792,0.233679
"PH_AS_9.sorted.bam","9","AS",0.002279,0,0.012262,0.001003,0,0.005495,0.431329,0.397147,0.458854,0.050876,0.027639,0.076124,0.514513,0.480742,0.550802,0.000329,0,0.003352,0.000299,0,0.003405,0.000182,0,0.001737,0.002081,0,0.020128,0.000595,0,0.006266,0.052994,6e-06,0.094214,0.000561,0,0.005679,0.000401,0,0.004257,0.097943,0.050435,0.149596,0.001079,0,0.011635,0.000958,0,0.010581,0.000348,0,0.003576,0.65605,0.586843,0.723859,0.000688,0,0.007454,0.185491,0.146532,0.228421
"PH_BA_10.sorted.bam","10","BA",0.340668,0.311791,0.36853,0.030091,0.005658,0.056394,0.449374,0.428346,0.46723,0.17333,0.143761,0.200831,0.006537,1e-06,0.025092,0.081173,0.044526,0.118245,0.003679,0,0.038939,0.00389,0,0.022289,0.507333,0.445565,0.568666,0.044657,0,0.105675,0.001092,0,0.011873,0.003612,0,0.035162,0.002428,0,0.023203,0.339062,0.281171,0.394772,0.000509,0,0.005573,0.004366,0,0.034988,0.001638,0,0.017917,0.005512,0,0.040394,0.000538,0,0.00587,0.00051,0,0.005511
"PH_BA_1.sorted.bam","1","BA",0.339579,0.308666,0.371115,0.036343,0.000861,0.068722,0.442705,0.419155,0.464506,0.161476,0.128461,0.194693,0.019898,3.8e-05,0.046396,0.068246,0.007326,0.120471,0.016273,0,0.086109,0.001021,0,0.010452,0.501829,0.427259,0.573795,0.051272,0,0.127484,0.003996,0,0.03505,0.014439,0,0.086199,0.000731,0,0.007625,0.302824,0.227042,0.373536,0.001817,0,0.014983,0.010124,0,0.066985,0.002368,0,0.024796,0.021493,0,0.083145,0.001324,0,0.015572,0.002244,0,0.020467
"PH_BA_2.sorted.bam","2","BA",0.341779,0.310396,0.372018,0.028781,0.000227,0.060924,0.442981,0.424044,0.460299,0.165274,0.131937,0.197894,0.021185,0.000254,0.044941,0.09722,0.061438,0.135052,0.001131,0,0.013181,0.001609,0,0.016066,0.482462,0.416505,0.546282,0.050094,0,0.116172,0.000715,0,0.007747,0.001886,0,0.020087,0.001559,0,0.014296,0.322516,0.256168,0.387128,0.001277,0,0.012234,0.003639,0,0.038796,0.00156,0,0.017048,0.02946,0,0.085587,0.002032,0,0.021558,0.00284,0,0.020707
"PH_BA_3.sorted.bam","3","BA",0.32453,0.295349,0.355497,0.029632,0.005933,0.055499,0.451138,0.430676,0.469224,0.176099,0.14447,0.204957,0.018602,0.000138,0.042236,0.070565,0.029558,0.110582,0.016428,0,0.07097,0.001738,0,0.016029,0.487277,0.422712,0.550886,0.03635,0,0.10163,0.001707,0,0.018909,0.003015,0,0.03325,0.001487,0,0.015539,0.345527,0.280194,0.40525,0.000709,0,0.007497,0.00121,0,0.013049,0.001522,0,0.016977,0.029708,0,0.081488,0.000751,0,0.00732,0.002006,0,0.015931
"PH_BA_4.sorted.bam","4","BA",0.31381,0.285256,0.34274,0.057936,0.031536,0.085413,0.452436,0.431642,0.470919,0.168072,0.139573,0.19724,0.007745,9e-06,0.026509,0.070135,0.021144,0.110259,0.003003,0,0.035511,0.000934,0,0.009976,0.469751,0.403835,0.533275,0.105862,0.049674,0.160969,0.001132,0,0.011826,0.009865,0,0.075677,0.001606,0,0.01839,0.322164,0.257188,0.380274,0.000819,0,0.008731,0.004733,0,0.037356,0.003535,0,0.029128,0.004831,0,0.037499,0.000871,0,0.009132,0.000761,0,0.008287
"PH_BA_5.sorted.bam","5","BA",0.364389,0.330424,0.396693,0.033376,0.009676,0.06079,0.441718,0.418251,0.46958,0.149874,0.117647,0.180059,0.010643,2e-06,0.039397,0.106878,0.064563,0.148547,0.003382,0,0.034858,0.000982,0,0.010802,0.505673,0.432567,0.575485,0.05681,0,0.116195,0.009264,0,0.06299,0.003383,0,0.032914,0.002054,0,0.025046,0.289257,0.218836,0.352317,0.001902,0,0.014736,0.002583,0,0.02502,0.002542,0,0.02856,0.013167,0,0.071757,0.001251,0,0.013449,0.000871,0,0.008683
"PH_BA_7.sorted.bam","7","BA",0.312807,0.286008,0.339134,0.044259,0.022431,0.067961,0.458225,0.439627,0.474617,0.176269,0.147398,0.20295,0.00844,8e-06,0.026831,0.057717,0.000166,0.094793,0.014644,0,0.090403,0.001283,0,0.012141,0.489009,0.428959,0.549485,0.069508,0,0.12852,0.000345,0,0.003657,0.001284,0,0.013433,0.000833,0,0.008961,0.348072,0.29034,0.401785,0.000783,0,0.007606,0.005244,0,0.035144,0.000966,0,0.010209,0.00917,0,0.045477,0.000783,0,0.00864,0.000359,0,0.003654
"PH_BA_9.sorted.bam","9","BA",0.309214,0.282968,0.335011,0.024504,0.001339,0.050295,0.440491,0.417627,0.463395,0.165915,0.139727,0.192343,0.059876,0.040164,0.081141,0.000325,0,0.003655,0.002506,0,0.027053,0.000196,0,0.002063,0.501745,0.444644,0.561664,0.044282,0,0.097314,0.000238,0,0.002622,0.001201,0,0.012078,0.000502,0,0.005561,0.329236,0.276545,0.381976,0.000221,0,0.002202,0.112327,0.0671,0.156889,0.001325,0,0.015453,0.005243,0,0.042577,0.000448,0,0.004564,0.000204,0,0.001914
"PH_BB_10.sorted.bam","10","BB",0.008999,7e-06,0.03119,0.003054,1e-06,0.015396,0.514917,0.485725,0.542175,0.471046,0.442029,0.499587,0.001984,0,0.010201,0.003221,0,0.021743,0.000841,0,0.008736,0.000734,0,0.007529,0.007699,0,0.051164,0.002405,0,0.023925,0.139446,0.089068,0.187712,0.002373,0,0.02143,0.000912,0,0.009649,0.739652,0.670842,0.80756,0.099299,0.062838,0.139626,0.000642,0,0.007132,0.000484,0,0.005283,0.001187,0,0.013202,0.000557,0,0.005616,0.000549,0,0.005781
"PH_BB_1.sorted.bam","1","BB",0.007126,3e-06,0.026325,0.007545,3e-06,0.027312,0.465433,0.438377,0.491417,0.516076,0.487316,0.545201,0.00382,1e-06,0.018913,0.00278,0,0.019771,0.000684,0,0.007617,0.004246,0,0.022146,0.00656,0,0.043881,0.00388,0,0.037208,0.094882,0.054211,0.135899,0.00059,0,0.006229,0.001046,0,0.011345,0.728213,0.666036,0.785562,0.150689,0.113293,0.188523,0.00086,0,0.008741,0.000988,0,0.009588,0.002449,0,0.024645,0.000923,0,0.010997,0.00121,0,0.011895
"PH_BB_2.sorted.bam","2","BB",0.002318,0,0.011637,0.002147,1e-06,0.010548,0.50587,0.479312,0.532456,0.484986,0.455497,0.512957,0.004679,1e-06,0.022106,0.000581,0,0.005847,0.000604,0,0.006274,0.000506,0,0.005224,0.001284,0,0.01267,0.001459,0,0.014037,0.143972,0.098093,0.189187,0.000969,0,0.010157,0.000635,0,0.00679,0.715601,0.650284,0.77954,0.125892,0.089146,0.165265,0.000618,0,0.006779,0.000583,0,0.005638,0.005451,0,0.039252,0.000984,0,0.010831,0.000862,0,0.008601
"PH_BB_3.sorted.bam","3","BB",0.008848,5e-06,0.029914,0.003469,1e-06,0.016046,0.508991,0.476325,0.537972,0.44054,0.405548,0.475981,0.038152,0.014245,0.065226,0.001158,0,0.011851,0.001154,0,0.01177,0.000532,0,0.005729,0.005612,0,0.045149,0.00255,0,0.023389,0.087587,0.032375,0.138187,0.003391,0,0.029643,0.000986,0,0.010408,0.780324,0.694929,0.865696,0.044467,0,0.091858,0.005224,0,0.038485,0.001185,0,0.011506,0.054322,0,0.121349,0.007444,0,0.060431,0.004065,0,0.032347
"PH_BB_4.sorted.bam","4","BB",0.018372,0.000417,0.04007,0.005812,1e-06,0.025203,0.510279,0.481437,0.537918,0.463243,0.432702,0.493916,0.002294,0,0.011605,0.002809,0,0.022484,0.001129,0,0.012042,0.001038,0,0.011618,0.025755,0,0.074196,0.006633,0,0.045149,0.142318,0.096699,0.187831,0.003221,0,0.030273,0.001112,0,0.012127,0.702564,0.633449,0.766638,0.109496,0.07506,0.147175,0.001022,0,0.010442,0.000673,0,0.007233,0.000969,0,0.010257,0.000597,0,0.006839,0.000663,0,0.006898
"PH_BB_5.sorted.bam","5","BB",0.001992,0,0.010258,0.003285,1e-06,0.016257,0.465798,0.441057,0.489143,0.525698,0.499955,0.551736,0.003227,1e-06,0.016742,0.000568,0,0.006206,0.000484,0,0.005062,0.001245,0,0.011348,0.001186,0,0.012335,0.001777,0,0.018246,0.109974,0.073859,0.146541,0.000699,0,0.007227,0.001173,0,0.012023,0.705985,0.648655,0.761954,0.171181,0.135152,0.208681,0.000479,0,0.004728,0.000647,0,0.00673,0.002699,0,0.025225,0.001175,0,0.012383,0.000727,0,0.008135
"PH_BB_6.sorted.bam","6","BB",0.001942,0,0.009664,0.012735,5e-06,0.037667,0.528682,0.503235,0.553193,0.45295,0.423251,0.481842,0.003692,1e-06,0.01762,0.000316,0,0.003224,0.000591,0,0.006558,0.002972,0,0.020829,0.001477,0,0.014943,0.015331,0,0.068953,0.141193,0.095584,0.185153,0.000513,0,0.005407,0.00275,0,0.025566,0.755512,0.688164,0.821491,0.073182,0.04072,0.108449,0.000669,0,0.007331,0.000852,0,0.009022,0.002657,0,0.026609,0.00076,0,0.007843,0.001223,0,0.010481
"PH_BB_7.sorted.bam","7","BB",0.002381,0,0.011812,0.003989,1e-06,0.017419,0.500794,0.474621,0.527587,0.487088,0.457618,0.515979,0.005748,2e-06,0.023346,0.00063,0,0.00693,0.000632,0,0.006743,0.001563,0,0.013166,0.001038,0,0.011334,0.001578,0,0.01633,0.123363,0.080528,0.167703,0.000989,0,0.010739,0.001466,0,0.01547,0.748963,0.687544,0.810312,0.110747,0.073237,0.148912,0.000844,0,0.009321,0.001176,0,0.012633,0.003284,0,0.03057,0.001266,0,0.01348,0.002463,0,0.018398
"PH_BB_8.sorted.bam","8","BB",0.006566,2e-06,0.023711,0.003336,1e-06,0.015861,0.490434,0.459826,0.517627,0.495783,0.465531,0.527853,0.003881,1e-06,0.016589,0.001453,0,0.012308,0.001003,0,0.010945,0.000756,0,0.007586,0.004941,0,0.036553,0.002316,0,0.025506,0.137149,0.091766,0.180706,0.00262,0,0.025703,0.001066,0,0.01164,0.697713,0.634882,0.760712,0.144406,0.105944,0.184684,0.001662,0,0.014861,0.000775,0,0.007972,0.0016,0,0.015747,0.001355,0,0.015797,0.001186,0,0.010657
"PH_BB_9.sorted.bam","9","BB",0.001742,0,0.009439,0.018143,6.6e-05,0.042196,0.487776,0.458937,0.512842,0.488158,0.456672,0.517714,0.004181,1e-06,0.022395,0.000534,0,0.005459,0.00051,0,0.005396,0.00117,0,0.01166,0.00098,0,0.010963,0.032192,0,0.081074,0.100042,0.051115,0.143436,0.000476,0,0.005011,0.00072,0,0.007794,0.737494,0.669778,0.802273,0.118457,0.085807,0.153305,0.000448,0,0.00463,0.000524,0,0.005471,0.004803,0,0.040636,0.000712,0,0.007466,0.000937,0,0.009815
"PH_BC_10.sorted.bam","10","BC",0.057678,0.036842,0.078476,0.022166,3.1e-05,0.04727,0.449923,0.432041,0.466245,0.02646,4.3e-05,0.062351,0.443773,0.41519,0.473445,0.00113,0,0.011044,0.000828,0,0.008629,0.000377,0,0.00396,0.110566,0.067245,0.152003,0.041084,0,0.09224,0.001448,0,0.014683,0.000584,0,0.006205,0.00068,0,0.007301,0.049472,0,0.122245,0.000591,0,0.006314,0.001117,0,0.011835,0.000987,0,0.011079,0.695828,0.632502,0.756454,0.001003,0,0.011589,0.094305,0.062381,0.127871
"PH_BC_11.sorted.bam","11","BC",0.074376,0.048405,0.101478,0.003061,0,0.015747,0.510935,0.47771,0.542836,0.008503,3e-06,0.035231,0.403126,0.36968,0.437237,0.002962,0,0.022996,0.000857,0,0.008749,0.000567,0,0.006166,0.139299,0.084747,0.195795,0.002341,0,0.023649,0.143741,0.082744,0.202729,0.00181,0,0.016776,0.001014,0,0.011098,0.008979,0,0.064283,0.001422,0,0.014299,0.000862,0,0.009861,0.000776,0,0.007709,0.583769,0.498035,0.678727,0.002359,0,0.024233,0.109243,0.057803,0.158749
"PH_BC_1.sorted.bam","1","BC",0.045531,0.022635,0.070994,0.010247,8e-06,0.033447,0.481156,0.450474,0.511331,0.040415,0.01442,0.069643,0.422652,0.388309,0.456804,0.000755,0,0.007523,0.00153,0,0.015042,0.00252,0,0.018753,0.086214,0.040676,0.137614,0.011764,0,0.058512,0.061723,0,0.114924,0.000521,0,0.005299,0.000932,0,0.010332,0.07767,0.027485,0.138418,0.000411,0,0.004379,0.001286,0,0.01456,0.001227,0,0.011729,0.663218,0.584933,0.743267,0.000885,0,0.009327,0.089344,0.05405,0.127683
"PH_BC_2.sorted.bam","2","BC",0.047231,0.01807,0.073541,0.007759,7e-06,0.026034,0.471011,0.437559,0.505674,0.003386,1e-06,0.018803,0.470614,0.437695,0.503517,0.000502,0,0.005558,0.000955,0,0.009659,0.003697,0,0.019322,0.090283,0.016563,0.144307,0.005099,0,0.042876,0.075317,1e-06,0.141344,0.000549,0,0.005755,0.00088,0,0.008787,0.003176,0,0.031286,0.000595,0,0.006219,0.001673,0,0.019695,0.001189,0,0.012644,0.692829,0.600666,0.781437,0.000978,0,0.010733,0.122279,0.077787,0.171464
"PH_BC_3.sorted.bam","3","BC",0.059198,0.037762,0.082525,0.020794,2.2e-05,0.049244,0.446016,0.424255,0.472692,0.033917,0.002718,0.064334,0.440074,0.408852,0.470733,0.000539,0,0.005194,0.00092,0,0.009744,0.000725,0,0.007382,0.114751,0.071053,0.161117,0.0374,0,0.095371,0.010799,0,0.054908,0.000774,0,0.008595,0.000884,0,0.008598,0.060156,0,0.125432,0.002609,0,0.023106,0.000874,0,0.009529,0.000934,0,0.010585,0.658128,0.587386,0.723579,0.000803,0,0.008384,0.109705,0.075673,0.147017
"PH_BC_4.sorted.bam","4","BC",0.057682,0.037616,0.077168,0.009026,6e-06,0.029574,0.446141,0.428384,0.462452,0.002488,0,0.014196,0.484662,0.459134,0.50955,0.001211,0,0.011901,0.002534,0,0.022183,0.001364,0,0.012656,0.108969,0.06567,0.15044,0.010363,0,0.052671,0.001342,0,0.014738,0.00068,0,0.007044,0.000548,0,0.006006,0.002592,0,0.02566,0.000317,0,0.003223,0.00076,0,0.008805,0.001879,0,0.01655,0.767675,0.712034,0.81804,0.000522,0,0.00531,0.099244,0.06715,0.133871
"PH_BC_5.sorted.bam","5","BC",0.052286,0.029141,0.074703,0.027699,0.000267,0.054026,0.440392,0.422916,0.457961,0.037399,0.001483,0.068941,0.442223,0.412732,0.471727,0.000563,0,0.005703,0.000298,0,0.003158,0.000431,0,0.004688,0.101412,0.055413,0.146284,0.052889,0,0.105156,0.00168,0,0.018256,0.00081,0,0.008454,0.000506,0,0.005387,0.07111,0,0.134965,0.000872,0,0.009494,0.000927,0,0.009447,0.000844,0,0.009131,0.652014,0.586781,0.719366,0.000628,0,0.006372,0.115017,0.080315,0.15074
"PH_BC_6.sorted.bam","6","BC",0.055056,0.033962,0.075497,0.021074,2.6e-05,0.048417,0.459186,0.441821,0.475219,0.01569,5e-06,0.048073,0.448994,0.421752,0.475702,0.000635,0,0.006218,0.001058,0,0.01128,0.000805,0,0.007876,0.10608,0.062456,0.14796,0.03749,0,0.093919,0.001959,0,0.019944,0.001054,0,0.011287,0.001084,0,0.01169,0.026352,0,0.093216,0.001147,0,0.011175,0.000649,0,0.006589,0.000907,0,0.010295,0.744532,0.678047,0.805999,0.000597,0,0.006509,0.075651,0.046567,0.108359
"PH_BC_7.sorted.bam","7","BC",0.087074,0.062069,0.113126,0.077465,0.052705,0.101998,0.45571,0.428188,0.482579,0.135535,0.104992,0.166538,0.244217,0.21557,0.273378,0.000249,0,0.002772,0.001093,0,0.011465,0.000166,0,0.001757,0.08988,0.020436,0.162332,0.150004,0.09704,0.201227,0.000248,0,0.002621,0.000791,0,0.008503,0.000583,0,0.005988,0.268574,0.206976,0.330295,0.000258,0,0.002635,0.081886,0.000204,0.13932,0.002918,0,0.032816,0.402466,0.341322,0.460932,0.000606,0,0.005766,0.000279,0,0.002858
"PH_BC_8.sorted.bam","8","BC",0.025468,0.000147,0.056492,0.05336,0.021414,0.087487,0.483267,0.443036,0.520703,0.041425,0.014094,0.074384,0.396481,0.357781,0.435847,0.0013,0,0.01506,0.020864,0,0.077962,0.002477,0,0.023954,0.007031,0,0.064796,0.051408,0,0.149932,0.125804,0.058921,0.192745,0.004449,0,0.041466,0.011025,0,0.08573,0.029997,0,0.118982,0.001159,0,0.013241,0.015993,0,0.08483,0.018469,0,0.121483,0.626491,0.489856,0.743937,0.03506,0,0.126148,0.048474,0,0.148051
"PH_BC_9.sorted.bam","9","BC",0.039262,0.017357,0.061765,0.003319,1e-06,0.017742,0.46246,0.439484,0.494431,0.106372,0.07658,0.135737,0.388588,0.358173,0.417913,0.000629,0,0.006954,0.0014,0,0.014278,0.000327,0,0.00324,0.00736,0,0.067006,0.002308,0,0.021826,0.001424,0,0.014268,0.002196,0,0.022305,0.000625,0,0.006724,0.206669,0.14732,0.26495,0.000656,0,0.007054,0.066309,0,0.116488,0.001651,0,0.017641,0.705734,0.639868,0.768166,0.001941,0,0.019497,0.00077,0,0.008517
