"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","q_8","lb_q_8","ub_q_8","q_9","lb_q_9","ub_q_9","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7","Q_8_1","lb_Q_8_1","ub_Q_8_1","Q_8_2","lb_Q_8_2","ub_Q_8_2","Q_8_3","lb_Q_8_3","ub_Q_8_3","Q_8_4","lb_Q_8_4","ub_Q_8_4","Q_8_5","lb_Q_8_5","ub_Q_8_5","Q_8_6","lb_Q_8_6","ub_Q_8_6","Q_8_7","lb_Q_8_7","ub_Q_8_7","Q_8_8","lb_Q_8_8","ub_Q_8_8","Q_9_1","lb_Q_9_1","ub_Q_9_1","Q_9_2","lb_Q_9_2","ub_Q_9_2","Q_9_3","lb_Q_9_3","ub_Q_9_3","Q_9_4","lb_Q_9_4","ub_Q_9_4","Q_9_5","lb_Q_9_5","ub_Q_9_5","Q_9_6","lb_Q_9_6","ub_Q_9_6","Q_9_7","lb_Q_9_7","ub_Q_9_7","Q_9_8","lb_Q_9_8","ub_Q_9_8","Q_9_9","lb_Q_9_9","ub_Q_9_9"
"PH_BA_7.sorted.bam","7","BA",0.014104,0,0.072631,0.02583,0,0.053097,0.180125,0.136583,0.254326,0.028713,0.002875,0.04884,0.296431,0.26393,0.343032,0.004012,0,0.025693,0.448564,0.379672,0.476854,0.000879,0,0.007126,0.001341,0,0.00959,0.000289,0,0.003001,0.001709,0,0.025334,0.000215,0,0.002257,0.015167,0,0.140747,0.001364,0,0.01044,0.011633,0,0.169186,0.00156,0,0.021631,0.037288,0,0.087083,0.00036,0,0.002983,8.9e-05,0,0.000879,0.001985,0,0.025622,0.001961,0,0.02658,0.000363,0,0.003577,0.016656,0,0.084676,0.001441,0,0.018357,0.003503,0,0.040065,0.001028,0,0.014404,0.001513,0,0.016311,0.000296,0,0.003635,0.000724,0,0.008507,0.000165,0,0.001819,0.00335,0,0.045779,0.007343,0,0.09517,0.317896,0.127541,0.410314,0.000582,0,0.006096,0.567362,0.49795,0.644946,0.000151,0,0.001249,6.2e-05,0,5e-04,0.000157,0,0.001598,0.000271,0,0.002512,8.1e-05,0,0.000768,9.9e-05,0,0.001019,0.00051,0,0.007353,0.000162,0,0.001876,0.000129,0,0.00132,0.000101,0,0.001155,0.000198,0,0.001843,0.000266,0,0.002682,0.00024,0,0.003006,0.000406,0,0.004918,0.000418,0,0.005122,0.000316,0,0.003287,0.000192,0,0.001914,0.000146,0,0.001274,0.00025,0,0.002856
"PH_BA_9.sorted.bam","9","BA",0.013699,0,0.054834,0.012951,0,0.039486,0.173294,0.130364,0.217449,0.029453,0.007115,0.057213,0.309704,0.272577,0.375649,0.0828,0.0468,0.126505,0.374657,0.284597,0.421934,0.002164,0,0.015062,0.001278,0,0.010254,7.2e-05,0,0.000625,0.000246,0,0.002114,4.2e-05,0,0.000388,0.000573,0,0.007084,0.000226,0,0.002294,0.000118,0,0.001031,0.000694,0,0.005834,0.019937,0,0.071531,0.012034,0,0.101049,6.1e-05,0,0.000695,0.002013,0,0.028384,0.000307,0,0.003233,0.022624,0,0.207187,0.021461,0,0.101307,4.9e-05,0,0.000492,0.000437,0,0.005705,0.000787,0,0.012106,0.000137,0,0.001859,0.000537,0,0.005691,0.162836,0.090884,0.251023,5.3e-05,0,0.000481,0.02274,0,0.107186,0.003573,0,0.056497,0.310292,0.113374,0.405144,0.003014,0,0.055425,0.408575,0.316505,0.491908,7.5e-05,0,0.000889,5.6e-05,0,0.00057,0.000268,0,0.003236,0.000572,0,0.006822,0.00035,0,0.003431,0.000642,0,0.008691,0.00105,0,0.014214,0.000342,0,0.002693,0.000637,0,0.004562,5.2e-05,0,0.000494,0.000281,0,0.002438,0.00017,0,0.002092,0.000115,0,0.001069,0.000463,0,0.005289,0.000444,0,0.005931,0.000342,0,0.001985,0.000295,0,0.003603,0.000363,0,0.004828,4.1e-05,0,0.000383
"PH_BB_10.sorted.bam","10","BB",0.001221,0,0.010368,0.00184,0,0.015244,0.610775,0.492425,0.947953,0.001912,0,0.014717,0.026127,0,0.075339,0.05372,0,0.13705,0.300892,0.00882,0.424185,0.0017,0,0.013118,0.001812,0,0.015173,0.000108,0,0.001095,0.000157,0,0.001339,0.000194,0,0.002245,0.000416,0,0.004852,0.000325,0,0.002733,0.292419,0.055044,0.943758,0.000199,0,0.001621,0.000293,0,0.002444,0.000192,0,0.001717,0.000212,0,0.002462,0.000211,0,0.002799,0.000167,0,0.001816,0.000295,0,0.002917,0.000699,0,0.007049,0.000431,0,0.005238,0.000335,0,0.003768,0.001165,0,0.016987,0.06279,0,0.262292,0.000764,0,0.01036,0.023277,0,0.110089,0.008139,0,0.073006,0.000685,0,0.009017,0.000799,0,0.010794,0.572326,0,0.840683,7e-04,0,0.009443,0.024949,0,0.146397,0.000551,0,0.005364,0.000625,0,0.007998,0.000125,0,0.001327,0.000309,0,0.003019,0.00018,0,0.002308,2e-04,0,0.001991,0.001452,0,0.020086,0.000416,0,0.004405,0.000278,0,0.003165,0.000131,0,0.001474,9.9e-05,0,0.000889,7.6e-05,0,0.000707,0.000188,0,0.002339,0.000353,0,0.003932,0.000342,0,0.003744,0.001865,0,0.024794,0.000249,0,0.002694,0.000179,0,0.001947,0.000137,0,0.001432
"PH_BB_1.sorted.bam","1","BB",0.013833,0,0.105347,0.00407,0,0.033195,0.627216,0.448486,0.957786,0.022823,9e-06,0.053307,0.016762,0,0.083694,0.048416,0,0.205806,0.260432,0.001852,0.395441,0.003269,0,0.020762,0.003179,0,0.022856,0.000387,0,0.004639,0.000358,0,0.003123,0.000699,0,0.009364,0.000334,0,0.003015,0.000262,0,0.0029,0.356803,0.12261,0.955655,0.000657,0,0.008671,0.000451,0,0.006213,0.015831,0,0.100308,0.003484,0,0.030335,0.000544,0,0.007611,0.000274,0,0.002701,0.00025,0,0.003161,0.000927,0,0.016102,0.000692,0,0.0106,0.001316,0,0.018184,0.000589,0,0.007531,0.081556,0,0.411542,0.007061,0,0.05671,0.00055,0,0.008082,0.000158,0,0.001841,0.023277,0,0.210689,0.003935,0,0.063461,0.441915,0,0.780691,0.011509,0,0.071682,0.02909,0,0.16646,0.003359,0,0.046537,0.002553,0,0.035565,0.000249,0,0.00235,0.000185,0,0.002053,0.000253,0,0.002491,0.000685,0,0.009624,0.000338,0,0.003511,0.001316,0,0.020798,0.002194,0,0.033163,0.000302,0,0.004213,0.000157,0,0.001714,0.000689,0,0.010455,0.000426,0,0.004637,0.001558,0,0.028777,0.000166,0,0.001588,0.000768,0,0.012435,0.00048,0,0.005247,0.000712,0,0.009695,0.000702,0,0.009494
"PH_BB_2.sorted.bam","2","BB",0.003339,0,0.020747,0.002422,0,0.0181,0.657237,0.540642,0.991381,0.013989,0,0.040423,0.002199,0,0.019076,0.047907,0,0.12361,0.26847,0,0.392912,0.001855,0,0.015172,0.002581,0,0.026923,2e-04,0,0.002649,0.000193,0,0.002192,0.000204,0,0.00238,0.000655,0,0.010497,0.00027,0,0.002597,0.351013,0.118451,0.987484,0.003963,0,0.038331,0.000622,0,0.008176,0.002738,0,0.03801,0.005782,0,0.030757,0.000226,0,0.002876,0.00016,0,0.001427,0.000128,0,0.001075,4e-04,0,0.005148,0.000256,0,0.003316,0.000459,0,0.005087,0.001101,0,0.017275,0.087363,0,0.244037,0.001667,0,0.02394,0.00207,0,0.030751,0.000522,0,0.007387,0.000258,0,0.002347,0.001573,0,0.011979,0.520963,0,0.781675,0.006595,0,0.071741,0.000512,0,0.005569,0.001177,0,0.017392,0.000812,0,0.012028,0.00042,0,0.005169,0.000282,0,0.003502,0.000154,0,0.001755,0.000263,0,0.003029,0.000237,0,0.002627,0.000331,0,0.003746,0.001466,0,0.023025,0.000193,0,0.001814,0.000103,0,0.001146,0.000236,0,0.0029,0.000177,0,0.001602,0.000166,0,0.00157,0.000152,0,0.001464,0.000603,0,0.007041,0.002773,0,0.05038,0.000171,0,0.001232,0.000391,0,0.004804
"PH_BB_3.sorted.bam","3","BB",0.037985,1e-06,0.152373,0.004332,0,0.050651,0.529409,0.396258,0.863565,0.048911,0.021376,0.080037,0.012035,0,0.060098,0.051773,1e-06,0.211386,0.306285,0.002005,0.440367,0.005953,0,0.034157,0.003316,0,0.02312,0.000439,0,0.004749,0.000357,0,0.003496,0.000167,0,0.001896,0.013526,0,0.079182,0.000244,0,0.00228,0.221903,0,0.856091,0.018499,0,0.116739,0.000415,0,0.005426,0.012673,0,0.111117,0.000269,0,0.002977,0.002201,0,0.024264,0.000204,0,0.002078,0.000811,0,0.010977,0.001705,0,0.023021,8.5e-05,0,0.001011,0.008279,0,0.080087,0.005912,0,0.098434,0.03376,0,0.401843,0.04397,0,0.128085,0.004124,0,0.048117,0.001709,0,0.024378,0.03059,0,0.30302,0.000292,0,0.002935,0.552706,0,0.876575,0.012377,0,0.151738,0.014312,0,0.115735,0.000534,0,0.006829,0.000148,0,0.00181,0.000652,0,0.00917,0.000581,0,0.007306,0.000968,0,0.014122,0.004793,0,0.063496,0.000263,0,0.002651,0.003045,0,0.039791,0.000856,0,0.009487,8.9e-05,0,0.000987,0.00099,0,0.013558,0.000327,0,0.002106,0.000323,0,0.003945,0.002852,0,0.041755,0.000281,0,0.002629,0.000504,0,0.00657,0.00061,0,0.007784,0.000572,0,0.008139,8.7e-05,0,0.000958
"PH_BB_4.sorted.bam","4","BB",0.007469,0,0.057244,0.004038,0,0.038069,0.610449,0.499509,0.916884,0.00119,0,0.008812,0.0039,0,0.024059,0.0447,1e-06,0.113704,0.306968,0.033465,0.41592,0.000918,0,0.007222,0.020369,0,0.058057,0.001165,0,0.017943,0.000262,0,0.002651,0.000214,0,0.00244,0.001232,0,0.01575,0.000224,0,0.002874,0.288574,0.071633,0.915767,0.000182,0,0.001749,0.000174,0,0.00168,0.000222,0,0.002497,0.000205,0,0.002636,0.000716,0,0.008899,0.000229,0,0.002442,0.000279,0,0.002785,0.00043,0,0.005777,0.000622,0,0.009153,0.008503,0,0.108864,0.005702,0,0.074311,0.049456,0,0.206214,0.000188,0,0.001659,0.002046,0,0.031977,0.00241,0,0.041821,0.000234,0,0.00227,0.000568,0,0.008157,0.591894,0,0.82666,0.000325,0,0.003406,0.002175,0,0.030341,0.00044,0,0.005035,0.001066,0,0.016154,0.000172,0,0.001492,0.000112,0,0.001047,0.000113,0,0.000801,0.000135,0,0.001514,0.000213,0,0.002862,0.000202,0,0.002306,0.000142,0,0.001671,0.000241,0,0.003048,0.001306,0,0.019989,0.000376,0,0.005566,0.000332,0,0.003343,0.000314,0,0.002803,0.000469,0,0.005451,0.018042,0,0.085404,0.016025,0,0.11079,0.000263,0,0.002807,0.001805,0,0.023987
"PH_BB_5.sorted.bam","5","BB",0.001072,0,0.008398,0.005091,0,0.051524,0.666841,0.558039,0.985835,0.021015,2.4e-05,0.047477,0.000999,0,0.00706,0.016077,0,0.055665,0.283702,7e-06,0.393739,0.0044,0,0.025084,0.000803,0,0.006472,0.000125,0,0.001255,0.000158,0,0.001503,0.000198,0,0.002267,0.000149,0,0.001179,0.000379,0,0.004764,0.380559,0.176116,0.98424,0.000515,0,0.006069,0.000704,0,0.009476,0.018147,0,0.093054,0.000407,0,0.003594,0.000122,0,0.001321,0.000154,0,0.001707,0.000223,0,0.002192,0.000267,0,0.003074,8e-05,0,0.000844,0.000454,0,0.005464,0.000232,0,0.002327,0.001097,0,0.014355,0.015396,0,0.061882,0.000249,0,0.002967,0.005746,0,0.05479,0.000205,0,0.001928,0.007287,0,0.100266,0.551351,0,0.775921,0.003843,0,0.043016,0.000493,0,0.005944,0.001285,0,0.01858,0.000558,0,0.005962,0.000147,0,0.001478,0.000757,0,0.010389,0.001091,0,0.013981,0.001969,0,0.026659,0.000228,0,0.002769,0.001702,0,0.022853,0.001644,0,0.025988,0.000572,0,0.008035,0.000143,0,0.001713,0.000115,0,0.001291,0.000127,0,0.001218,0.000375,0,0.00365,0.000103,0,0.000949,0.000247,0,0.002867,0.000179,0,0.001853,0.000119,0,0.001523,9.8e-05,0,0.00078
"PH_BB_6.sorted.bam","6","BB",0.001768,0,0.012904,0.020207,0,0.094118,0.625583,0.507752,0.990388,0.004029,0,0.023493,0.001972,0,0.016557,0.038443,0,0.126074,0.305144,4e-06,0.432886,0.001451,0,0.01067,0.001404,0,0.010428,0.000218,0,0.002235,0.000541,0,0.007145,0.001367,0,0.019901,0.00021,0,0.002204,0.003106,0,0.038155,0.300215,0.056534,0.989757,0.000207,0,0.002107,0.00071,0,0.010536,0.001771,0,0.028286,0.000592,0,0.00786,0.000122,0,0.001181,0.000318,0,0.004372,0.000297,0,0.002854,0.000561,0,0.007103,5.3e-05,0,0.000502,0.000531,0,0.006477,0.004093,0,0.047582,0.067927,0,0.248253,0.000907,0,0.010452,0.001407,0,0.023319,0.000638,0,0.007785,0.001102,0,0.00802,0.028046,0,0.186753,0.57699,0,0.860728,0.001436,0,0.020974,0.000792,0,0.011223,3e-04,0,0.003197,0.00049,0,0.003696,0.000242,0,0.002639,0.000528,0,0.005992,0.000185,0,0.001995,7e-04,0,0.009743,0.000162,0,0.001598,0.000167,0,0.001799,0.000217,0,0.002448,0.000197,0,0.002216,0.000144,0,0.001364,0.00034,0,0.003234,0.000251,0,0.002764,0.000582,0,0.007653,0.000179,0,0.00208,0.000278,0,0.003344,0.000424,0,0.004307,0.000305,0,0.003611,0.000153,0,0.00171
"PH_BB_7.sorted.bam","7","BB",0.005271,0,0.044214,0.001603,0,0.010859,0.642444,0.519308,0.985412,0.012171,0,0.043266,0.002411,0,0.015256,0.030743,0,0.089068,0.29182,4e-06,0.4133,0.011878,0,0.037174,0.001658,0,0.013151,0.000169,0,0.001532,0.000176,0,0.001992,0.000323,0,0.004613,0.000503,0,0.005593,0.000231,0,0.002334,0.335364,0.109691,0.983662,0.000942,0,0.009257,0.000723,0,0.010196,0.003201,0,0.048655,0.001874,0,0.024293,0.000276,0,0.002485,0.000121,0,0.001157,0.000668,0,0.008102,0.000457,0,0.006439,0.000103,0,0.001142,0.006501,0,0.085497,0.000498,0,0.006989,0.032868,0,0.167196,0.011259,0,0.081245,0.000702,0,0.009792,0.000482,0,0.005672,0.000956,0,0.01029,0.000231,0,0.002261,0.573295,0,0.817188,0.001082,0,0.014966,0.00074,0,0.010122,0.001164,0,0.016497,0.000768,0,0.010434,0.000706,0,0.009459,0.000413,0,0.005374,0.003104,0,0.043561,0.002647,0,0.030685,0.001287,0,0.016034,0.007127,0,0.05014,0.003824,0,0.047839,0.002016,0,0.02454,0.000145,0,0.001497,0.000165,0,0.001875,0.00029,0,0.002788,0.000284,0,0.003712,0.000366,0,0.004724,0.000404,0,0.002889,0.000813,0,0.007266,0.000617,0,0.007912,0.000116,0,0.00126
"PH_BB_8.sorted.bam","8","BB",0.002589,0,0.020314,0.006958,0,0.04511,0.637847,0.520115,0.961493,0.021329,7.6e-05,0.045957,0.010058,0,0.032815,0.032544,0,0.105896,0.282421,0,0.399734,0.00414,0,0.020358,0.002115,0,0.015444,0.000119,0,0.001395,0.000592,0,0.006088,0.000463,0,0.006164,0.000229,0,0.002275,0.000566,0,0.008374,0.336963,0.116643,0.960573,0.001188,0,0.01879,0.00072,0,0.010028,0.003704,0,0.055966,0.009399,0,0.042061,0.000378,0,0.002637,0.000903,0,0.014011,0.000529,0,0.006975,0.009953,0,0.053701,0.000365,0,0.004667,0.001185,0,0.013491,0.001015,0,0.013955,0.046376,0,0.202429,0.003033,0,0.043851,0.004775,0,0.050771,0.003106,0,0.035462,0.001045,0,0.014511,0.008408,0,0.087947,0.549806,0,0.791365,0.001047,0,0.014361,0.001278,0,0.017608,0.001131,0,0.015538,0.000737,0,0.009656,0.000168,0,0.001674,0.000502,0,0.00636,0.000148,0,0.001434,0.003306,0,0.03158,0.000853,0,0.012787,0.000425,0,0.00459,0.000357,0,0.004133,0.001191,0,0.014088,0.000156,0,0.001989,0.000285,0,0.003268,0.000411,0,0.003927,0.000911,0,0.014002,0.000718,0,0.009556,0.000935,0,0.012376,0.000296,0,0.003139,0.000138,0,0.001298,0.00019,0,0.002303
"PH_BB_9.sorted.bam","9","BB",0.002794,0,0.020551,0.0148,0,0.083156,0.605421,0.500975,0.922276,0.024132,1e-06,0.05627,0.001462,0,0.011384,0.02947,0,0.091,0.315743,0.033899,0.431079,0.00447,0,0.027337,0.001708,0,0.013,0.000122,0,0.001327,0.000171,0,0.001364,8.8e-05,0,0.000748,0.000152,0,0.001767,0.000555,0,0.003123,0.279061,0.059598,0.920186,0.001728,0,0.025335,0.000626,0,0.008952,0.018328,0,0.102509,0.000307,0,0.003747,0.000156,0,0.001664,8.9e-05,0,0.001043,0.000149,0,0.001613,0.000631,0,0.007274,0.000135,0,0.001126,0.000599,0,0.007261,0.008619,0,0.087669,0.044766,0,0.178033,0.002017,0,0.029802,0.000565,0,0.007785,0.000356,0,0.003686,0.001768,0,0.029835,0.018913,0,0.165008,0.58775,0,0.852532,0.020086,0,0.097814,0.000609,0,0.008262,0.000149,0,0.001567,0.000398,0,0.004958,0.000545,0,0.006345,0.000203,0,0.001982,0.000831,0,0.011184,0.003735,0,0.046985,0.000269,0,0.003358,0.000863,0,0.009779,0.000776,0,0.010774,0.000655,0,0.009264,0.000225,0,0.002543,0.000248,0,0.002274,0.000189,0,0.002349,0.000497,0,0.005514,0.000185,0,0.001903,0.00065,0,0.009109,0.000637,0,0.007981,0.000409,0,0.005088,0.000187,0,0.001901
"PH_BC_10.sorted.bam","10","BC",0.632526,0.532701,0.976687,0.000902,0,0.006997,0.000893,0,0.006163,0.000762,0,0.005756,0.000716,0,0.005188,0.054453,0.012836,0.109083,0.307089,1e-06,0.414978,0.001946,0,0.013224,0.000713,0,0.005162,0.270829,0.07139,0.960907,0.000275,0,0.002743,4.8e-05,0,0.000455,0.000172,0,0.001646,0.000169,0,0.001853,0.000109,0,0.001029,0.000244,0,0.002842,0.000135,0,0.001302,0.000285,0,0.00365,4.8e-05,0,0.000458,0.000394,0,0.006072,0.00012,0,0.001489,0.000108,0,0.001217,0.000109,0,0.001267,5e-05,0,0.000519,0.107791,0.024758,0.217861,0.000172,0,0.001434,0.000175,0,0.002074,9.6e-05,0,0.000996,0.00014,0,0.001609,4.8e-05,0,0.000516,0.612831,0,0.828747,0.000321,0,0.003043,0.000123,0,0.001214,0.00013,0,0.001277,0.000141,0,0.001379,6.1e-05,0,0.00065,8e-05,0,0.000684,0.00154,0,0.020029,0.000364,0,0.005276,0.000296,0,0.003976,0.000289,0,0.003409,0.000184,0,0.002125,0.000233,0,0.002469,0.00027,0,0.003876,0.000265,0,0.003685,0.000147,0,0.001929,0.000152,0,0.001645,0.000238,0,0.002537,0.000141,0,0.001802,0.000135,0,0.001083,0.00014,0,0.001478,0.00014,0,0.001514,0.000185,0,0.002074,7.4e-05,0,0.000763
"PH_BC_11.sorted.bam","11","BC",0.68352,0.577021,0.998027,0.000548,0,0.00427,0.003843,0,0.041426,0.002671,0,0.021237,0.002491,0,0.02511,0.002862,0,0.022732,0.300472,1e-06,0.410964,0.001547,0,0.011131,0.002046,0,0.016691,0.386801,0.169028,0.997672,0.000105,0,0.00102,8.5e-05,0,0.00106,0.001324,0,0.014904,0.000146,0,0.001649,0.000216,0,0.002457,0.00098,0,0.012283,0.000127,0,0.001141,0.000468,0,0.006007,0.000295,0,0.003696,0.000213,0,0.00275,0.000109,0,0.001066,0.000211,0,0.002467,0.000483,0,0.005333,0.000136,0,0.001637,0.001394,0,0.013173,0.000124,0,0.001355,0.000256,0,0.00286,0.000237,0,0.003028,0.000312,0,0.003719,0.000261,0,0.00343,0.588285,0,0.818236,9.1e-05,0,0.001025,0.004317,0,0.072849,0.00198,0,0.030224,0.002979,0,0.049449,0.000399,0,0.004627,0.000963,0,0.011226,0.00081,0,0.012077,9e-05,0,0.000938,0.000196,0,0.002489,0.000238,0,0.00269,0.000262,0,0.003276,0.000542,0,0.007826,0.000535,0,0.004626,1e-04,0,0.001141,0.000326,0,0.003588,0.000133,0,0.001282,0.000335,0,0.003911,0.000238,0,0.002075,0.00014,0,0.001482,0.001939,0,0.028983,0.000431,0,0.005705,0.000219,0,0.002298,0.000165,0,0.001984
"PH_BC_1.sorted.bam","1","BC",0.61559,0.512803,0.939276,0.000988,0,0.007833,0.020864,0,0.111369,0.001956,0,0.013107,0.001399,0,0.011067,0.05549,1e-06,0.135252,0.289414,0,0.405307,0.013116,0,0.048717,0.001183,0,0.009179,0.254458,0.062953,0.886506,0.000309,0,0.002764,0.000129,0,0.001112,0.028537,0,0.221457,0.000127,0,0.001456,0.000263,0,0.0029,0.00079,0,0.009664,0.000258,0,0.003518,0.000581,0,0.00701,0.000144,0,0.00167,0.000441,0,0.006509,0.000102,0,0.001061,0.000201,0,0.002709,0.000192,0,0.001917,7.4e-05,0,0.000802,0.099421,0,0.268844,0.000233,0,0.002528,0.007499,0,0.084736,0.000405,0,0.004954,0.000661,0,0.010239,0.00026,0,0.002559,0.574345,0,0.807365,0.000239,0,0.002,0.000942,0,0.01203,0.000234,0,0.002537,0.000295,0,0.003533,0.000999,0,0.013556,0.00019,0,0.002202,0.018128,0,0.094772,0.000383,0,0.004072,0.003183,0,0.041077,0.000895,0,0.011343,0.00066,0,0.010322,0.000527,0,0.006138,0.001081,0,0.016964,0.000507,0,0.005573,0.000292,0,0.003688,6.7e-05,0,0.000895,0.000131,0,0.001043,0.000268,0,0.003842,9.9e-05,0,0.001123,0.000714,0,0.008299,0.000311,0,0.003812,0.000359,0,0.003568,6.3e-05,0,0.000585
"PH_BC_2.sorted.bam","2","BC",0.685251,0.570309,0.999152,0.000673,0,0.004966,0.001658,0,0.010456,0.001298,0,0.010298,0.000605,0,0.004879,0.016408,0,0.128594,0.289324,0,0.412298,0.001878,0,0.015097,0.002906,0,0.049757,0.383209,0.15088,0.999077,0.000191,0,0.001865,0.000116,0,0.001166,0.000346,0,0.003321,7.5e-05,0,0.00071,0.000135,0,0.001353,0.000889,0,0.012916,0.000125,0,0.001381,0.000145,0,0.001826,0.000152,0,0.001852,0.000151,0,0.001514,0.000114,0,0.001048,8.1e-05,0,0.000889,0.000145,0,0.001511,7.8e-05,0,0.000727,0.030147,0,0.256128,0.00017,0,0.001523,0.000153,0,0.001708,0.00049,0,0.006324,0.000155,0,0.001381,0.000211,0,0.002293,0.570545,0,0.823255,0.000197,0,0.002444,0.001696,0,0.005295,0.000166,0,0.001637,0.00017,0,0.001701,0.000282,0,0.00269,0.00048,0,0.006923,0.00152,0,0.015303,0.000165,0,0.001798,0.000442,0,0.005476,0.000209,0,0.002308,0.000134,0,0.001477,0.000674,0,0.009172,0.000112,0,0.001181,0.000187,0,0.001367,0.000292,0,0.003645,7.6e-05,0,0.000814,0.000107,0,0.001156,0.000123,0,0.001088,0.000103,0,0.001044,0.000323,0,0.003945,0.004519,0,0.098675,0.000126,0,0.001371,7.1e-05,0,0.000744
"PH_BC_3.sorted.bam","3","BC",0.652525,0.552369,0.987248,0.000769,0,0.005759,0.001973,0,0.017388,0.001334,0,0.010024,0.001595,0,0.015275,0.053131,0,0.1158,0.286123,7e-06,0.387947,0.001692,0,0.014122,0.000858,0,0.007126,0.315072,0.114182,0.985905,0.000286,0,0.002504,0.000104,0,0.001145,0.001791,0,0.027078,0.000148,0,0.001583,0.000177,0,0.001892,0.000452,0,0.003726,0.000117,0,0.001339,0.000192,0,0.001862,0.000167,0,0.002196,0.000315,0,0.003593,0.000132,0,0.001763,0.000193,0,0.002489,0.000304,0,0.003591,5.5e-05,0,0.000542,0.102967,0,0.231272,0.000206,0,0.002407,0.000161,0,0.001361,0.000517,0,0.00525,0.00031,0,0.003165,0.000107,0,0.000863,0.567829,0,0.774059,0.000198,0,0.001826,0.000773,0,0.010519,0.000291,0,0.003387,0.001385,0,0.023368,0.000947,0,0.009887,6e-05,0,0.000717,0.001103,0,0.010135,0.000157,0,0.00153,0.000233,0,0.002537,0.000296,0,0.003555,0.000334,0,0.003729,0.000314,0,0.003218,0.000586,0,0.006548,8.1e-05,0,0.000987,0.000162,0,0.001317,8.6e-05,0,0.000867,1e-04,0,0.000932,0.000164,0,0.001279,0.000108,0,0.000994,0.000625,0,0.00352,0.000116,0,0.001339,0.000197,0,0.001487,7.9e-05,0,0.000758
"PH_BC_4.sorted.bam","4","BC",0.671998,0.566502,0.999288,0.000501,0,0.003867,0.000377,0,0.002976,0.000701,0,0.005334,0.000413,0,0.00319,0.00236,0,0.028769,0.322578,0,0.428984,0.00065,0,0.005089,0.000421,0,0.003551,0.347246,0.137842,0.99922,0.000208,0,0.002355,6e-05,0,0.000468,0.000124,0,0.001128,9.3e-05,0,0.001142,4.6e-05,0,0.000423,0.000417,0,0.00441,0.000161,0,0.002215,8.6e-05,0,0.000918,7.4e-05,0,0.000848,8.1e-05,0,0.000824,6.5e-05,0,0.000463,4.1e-05,0,0.000405,9.4e-05,0,0.000959,4.3e-05,0,0.00045,0.003934,0,0.056906,9.1e-05,0,0.000851,7.1e-05,0,0.000656,0.000121,0,0.001183,0.000106,0,0.001148,5.8e-05,0,0.000618,0.644254,0,0.85686,0.000121,0,0.001456,8.2e-05,0,0.000853,0.000118,0,0.001093,0.000171,0,0.001689,7e-05,0,0.000673,6.9e-05,0,0.000597,0.000281,0,0.003463,7.1e-05,0,0.000651,9.8e-05,0,0.000923,0.000166,0,0.00171,0.000109,0,0.001136,0.000136,0,0.001354,0.000126,0,0.00142,0.00011,0,0.001319,0.000205,0,0.002333,7.3e-05,0,0.000613,6.9e-05,0,0.000679,9.1e-05,0,0.00067,7.2e-05,0,0.000696,7.7e-05,0,0.000768,7.8e-05,0,0.000732,9.3e-05,0,0.000824,4.2e-05,0,0.000398
