"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","q_8","lb_q_8","ub_q_8","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7","Q_8_1","lb_Q_8_1","ub_Q_8_1","Q_8_2","lb_Q_8_2","ub_Q_8_2","Q_8_3","lb_Q_8_3","ub_Q_8_3","Q_8_4","lb_Q_8_4","ub_Q_8_4","Q_8_5","lb_Q_8_5","ub_Q_8_5","Q_8_6","lb_Q_8_6","ub_Q_8_6","Q_8_7","lb_Q_8_7","ub_Q_8_7","Q_8_8","lb_Q_8_8","ub_Q_8_8"
"PH_WF_10.sorted.bam","10","WF",0.104844,0.001501,0.141751,0.0181,0,0.048449,0.003984,0,0.026613,0.379096,0.334539,0.465934,0.119196,0.057559,0.162218,0.250228,0.204052,0.313952,0.113064,0.068153,0.14207,0.011488,0,0.039598,4.3e-05,0,0.000389,0.006402,0,0.083255,9e-05,0,0.001003,0.000458,0,0.004646,0.003483,0,0.044402,0.000195,0,0.002327,0.000236,0,0.00231,0.001927,0,0.026007,0.001598,0,0.024361,0.000102,0,0.001036,0.000132,0,0.001367,0.002792,0,0.032495,0.000503,0,0.006652,0.233893,0.104654,0.323035,0.000164,0,0.001499,0.000258,0,0.002677,0.004742,0,0.05344,0.000275,0,0.001398,0.494347,0.394242,0.627108,0.000158,0,0.001491,6.8e-05,0,0.000598,0.197969,0,0.281524,0.001306,0,0.019062,0.000416,0,0.004562,0.025229,0,0.190904,0.000167,0,0.001598,7.9e-05,0,0.000826,4.3e-05,0,0.000514,0.004146,0,0.057731,0.015367,0,0.067921,0.000845,0,0.01221,0.000759,0,0.011111,0.000419,0,0.005035,0.000462,0,0.00462,0.000876,0,0.006026,5e-05,0,0.000454
"PH_WF_11.sorted.bam","11","WF",0.166156,0.065283,0.209396,0.009746,0,0.043643,0.132515,0.090652,0.19989,0.195274,0.156745,0.246205,0.079165,0.038535,0.124266,0.115876,0.080584,0.155498,0.184748,0.13349,0.215802,0.116519,0.089097,0.147966,3.2e-05,0,0.000283,0.000278,0,0.003625,4.7e-05,0,0.000441,0.000174,0,0.001624,0.004843,0,0.052806,9.5e-05,0,0.000861,9.5e-05,0,0.000737,0.000414,0,0.004994,0.005771,0,0.066901,6.3e-05,0,6e-04,0.002684,0,0.036909,0.001543,0,0.021093,0.040092,0,0.21244,0.110383,0,0.223504,0.000193,0,0.002058,0.000155,0,0.001084,0.005134,0,0.069246,0.00045,0,0.004402,0.223786,0.141852,0.30751,0.001672,0,0.022544,5.5e-05,0,0.000465,0.315242,0,0.417458,0.003111,0,0.042122,0.000527,0,0.004829,0.049744,0,0.293584,0.000246,0,0.002326,0.000142,0,0.001421,4.7e-05,0,0.000462,0.013621,0,0.154453,0.004077,0,0.049379,0.212983,0.101271,0.27573,0.000229,0,0.002335,0.001324,0,0.017068,0.000303,0,0.00365,0.000392,0,0.004191,5.5e-05,0,0.000534
"PH_WF_12.sorted.bam","12","WF",0.086449,0.040091,0.11666,0.024123,0,0.058884,0.005935,0,0.04483,0.412274,0.356873,0.46978,0.067431,4.7e-05,0.138821,0.274069,0.226377,0.326056,0.09234,0.057229,0.12422,0.03738,0.000635,0.071714,0.000305,0,0.004018,0.000519,0,0.00703,0.000473,0,0.006167,0.000157,0,0.001608,0.001471,0,0.021544,0.000386,0,0.005122,0.000512,0,0.004578,0.004966,0,0.057706,0.000916,0,0.012336,0.184831,0.080448,0.282682,0.000931,0,0.013814,0.016716,0,0.102905,0.000643,0,0.007329,0.073015,0,0.274245,0.003151,0,0.050092,0.000383,0,0.003414,0.004233,0,0.047212,0.000489,0,0.006617,0.358096,0.153645,0.56023,0.012406,0,0.132429,0.083245,0,0.187022,0.165969,0.031324,0.230109,0.007813,0,0.070199,0.000456,0,0.005975,0.001382,0,0.014662,0.00104,0,0.008048,0.001425,0,0.015135,0.000569,0,0.0079,0.003815,0,0.061365,0.011582,0,0.082714,0.006965,0,0.082342,0.015997,0,0.109785,0.023809,0,0.120882,0.004617,0,0.067111,0.005457,0,0.066839,0.001259,0,0.018798
"PH_WF_1.sorted.bam","1","WF",0.098595,0.028915,0.137039,0.027454,0,0.062586,0.036988,0,0.102117,0.353196,0.307984,0.40313,0.090485,3e-06,0.161631,0.226486,0.1801,0.288959,0.106056,0.056558,0.13798,0.060739,0.027727,0.101042,6.4e-05,0,0.000654,0.015843,0,0.114984,0.000152,0,0.00185,0.001036,0,0.011375,0.002698,0,0.036458,0.000312,0,0.003265,0.010844,0,0.132819,0.002413,0,0.033065,0.003394,0,0.053428,0.000183,0,0.002114,0.000425,0,0.004766,0.000949,0,0.013584,0.000347,0,0.003702,0.177975,0,0.318024,0.00013,0,0.00123,0.000186,0,0.001504,0.007824,0,0.07894,0.000345,0,0.004084,0.44261,0.347497,0.567569,0.000588,0,0.008117,7.7e-05,0,0.000705,0.168179,0,0.270212,0.003552,0,0.04513,0.000454,0,0.006173,0.037698,0,0.192312,0.000157,0,0.00168,0.000158,0,0.001715,5.7e-05,0,0.000576,0.000549,0,0.007589,0.021326,0,0.099889,0.065078,0,0.194637,0.031092,0,0.168402,0.000269,0,0.003396,0.001107,0,0.01208,0.001802,0,0.029045,0.000127,0,0.001303
"PH_WF_2.sorted.bam","2","WF",0.045676,0,0.093062,0.011913,0,0.047766,0.007164,0,0.045174,0.368946,0.306228,0.434003,0.165501,0.085567,0.227489,0.276799,0.222917,0.33392,0.100268,0.066746,0.140526,0.023735,0,0.062873,0.000109,0,0.001055,0.000396,0,0.004899,0.002261,0,0.032893,0.000248,0,0.002388,0.003838,0,0.049633,0.000437,0,0.005139,0.000199,0,0.002392,0.006699,0,0.069838,0.001589,0,0.01547,0.021647,0,0.131615,0.000672,0,0.009814,0.000821,0,0.010919,0.001074,0,0.0135,0.319322,0.155838,0.446876,0.001443,0,0.02195,0.001746,0,0.026336,0.003819,0,0.056877,0.001276,0,0.017197,0.269967,0.157697,0.388511,0.001352,0,0.019858,0.136542,0.065823,0.212455,0.084574,0,0.185045,0.001936,0,0.027041,0.003581,0,0.050052,0.090119,0,0.24456,0.003687,0,0.052451,0.001427,0,0.017165,0.007005,0,0.05093,0.003298,0,0.04488,0.001797,0,0.028155,0.001849,0,0.024198,0.006702,0,0.065417,0.001187,0,0.01672,0.000926,0,0.00903,0.001201,0,0.018241,0.015256,0,0.060494
"PH_WF_3.sorted.bam","3","WF",0.068023,1e-06,0.100665,0.005826,0,0.033281,0.00552,0,0.035954,0.445037,0.383516,0.51373,0.125401,0.054954,0.191444,0.245991,0.196605,0.318395,0.0797,0.048789,0.109021,0.024501,0,0.058498,0.000765,0,0.010513,0.00053,0,0.006208,0.001799,0,0.024201,0.000978,0,0.012802,0.000607,0,0.007207,0.002353,0,0.029863,0.000543,0,0.00603,0.003267,0,0.046485,0.001871,0,0.028801,0.154257,0.066775,0.253486,0.000548,0,0.004576,0.000956,0,0.013629,0.000375,0,0.004891,0.245902,0.104556,0.37978,0.000189,0,0.002072,0.000191,0,0.001442,0.000796,0,0.010915,0.000473,0,0.004842,0.321685,0.186823,0.505371,0.000664,0,0.005836,0.082855,0,0.15553,0.130968,0,0.195509,0.001105,0,0.014811,0.001358,0,0.018037,0.003047,0,0.043224,0.000523,0,0.006468,0.001082,0,0.013292,0.001895,0,0.025298,0.000756,0,0.011325,0.000792,0,0.011298,0.000672,0,0.008863,0.005245,0,0.071262,0.001457,0,0.025744,0.001383,0,0.021081,0.017526,0,0.107123,0.010586,0,0.048943
"PH_WF_4.sorted.bam","4","WF",0.050963,0,0.089236,0.002111,0,0.017218,0.002329,0,0.017797,0.454626,0.387719,0.523963,0.12831,0.040478,0.199575,0.276229,0.217787,0.337891,0.070339,0.040952,0.104068,0.015093,0,0.059652,0.00038,0,0.005023,0.000192,0,0.001894,0.00028,0,0.003347,0.000795,0,0.010974,0.000137,0,0.001233,0.000133,0,0.00148,0.00518,0,0.098576,0.000928,0,0.011042,0.000898,0,0.008465,0.196582,0.078697,0.306017,0.000495,0,0.006607,0.000191,0,0.002149,0.000157,0,0.001235,0.104982,0,0.388039,0.046675,0,0.171054,0.01142,0,0.105753,0.000402,0,0.00467,0.000472,0,0.0046,0.348158,0.127889,0.559103,0.042182,0,0.258623,0.072508,0,0.199196,0.082101,0,0.171229,0.000269,0,0.003474,0.000509,0,0.005519,0.051009,0,0.191589,0.001072,0,0.010059,0.000514,0,0.004625,0.002023,0,0.024689,0.000982,0,0.015119,0.001542,0,0.022494,0.001422,0,0.021115,0.004933,0,0.064325,0.014191,0,0.115339,0.004292,0,0.057551,0.001156,0,0.019124,0.000834,0,0.010238
"PH_WF_5.sorted.bam","5","WF",0.070326,0.016848,0.111232,0.031986,0,0.07899,0.007926,0,0.047395,0.41796,0.359471,0.477022,0.136469,0.070261,0.210408,0.226368,0.176687,0.286071,0.106791,0.062668,0.146554,0.002174,0,0.015275,0.000523,0,0.005578,0.011055,0,0.099857,0.001048,0,0.015673,0.001054,0,0.011613,0.000967,0,0.011703,0.002821,0,0.033892,0.000663,0,0.008068,0.000986,0,0.013621,0.001331,0,0.017132,0.15845,0.086271,0.231609,0.04985,0,0.200757,0.009078,0,0.09926,0.001289,0,0.018052,0.009484,0,0.118152,0.09515,0,0.204191,0.02971,0,0.14447,0.003667,0,0.050571,0.000653,0,0.005178,0.396613,0.249136,0.538697,0.000684,0,0.00946,0.010248,0,0.090074,0.046775,0,0.207178,0.035593,0,0.148294,0.004384,0,0.06392,0.109609,0,0.263475,0.011471,0,0.125654,0.000695,0,0.008811,0.002256,0,0.026191,0.000499,0,0.002682,0.00053,0,0.007352,0.000532,0,0.008249,0.000333,0,0.004047,0.000781,0,0.009291,0.000219,0,0.002642,0.000542,0,0.008088,0.000456,0,0.005864
"PH_WF_6.sorted.bam","6","WF",0.087656,0.023528,0.124206,0.045904,0.019566,0.072019,0.012501,0,0.077527,0.356663,0.316172,0.413785,0.088448,2e-06,0.159342,0.230823,0.175355,0.302571,0.110068,0.081257,0.144525,0.067938,0.036145,0.115114,3.9e-05,0,0.00036,0.015265,0,0.102691,8.8e-05,0,0.001024,0.000349,0,0.003409,0.001307,0,0.017653,0.000173,0,0.001147,0.000628,0,0.006839,0.000535,0,0.006902,0.006042,0,0.091514,0.000148,0,0.001326,0.000332,0,0.00286,0.005211,0,0.067294,0.002468,0,0.040236,0.150678,0,0.317716,0.000141,0,0.001167,0.000123,0,0.001331,0.00055,0,0.004941,0.000274,0,0.003135,0.459842,0.349123,0.603896,0.000319,0,0.003593,5.9e-05,0,0.000681,0.158229,0,0.24708,0.001888,0,0.026916,0.000731,0,0.01072,0.058351,0,0.242058,0.000269,0,0.00326,0.000101,0,0.00097,3.7e-05,0,0.000371,0.00031,0,0.003418,0.066874,0,0.13673,0.013485,0,0.147659,0.036956,0,0.176315,0.017338,0,0.158573,0.000319,0,0.003626,0.000492,0,0.005417,5.1e-05,0,0.00052
"PH_WF_8.sorted.bam","8","WF",0.175679,0.134632,0.205261,0.007952,0,0.034688,0.003161,0,0.02062,0.312802,0.274239,0.354591,0.109332,0.063488,0.150219,0.210138,0.167366,0.26813,0.177718,0.136713,0.21013,0.003218,0,0.018967,0.000102,0,0.001167,0.000819,0,0.010568,0.000413,0,0.005119,0.000275,0,0.003732,0.001379,0,0.02049,0.000451,0,0.006438,0.000193,0,0.002343,0.006673,0,0.062973,0.00116,0,0.016063,0.001733,0,0.023835,0.000732,0,0.009291,0.001819,0,0.028171,0.000477,0,0.006057,0.211291,0.116186,0.29339,0.000169,0,0.001675,0.000954,0,0.013665,0.001863,0,0.030455,0.000929,0,0.014177,0.397414,0.285515,0.530859,0.002829,0,0.036048,0.007572,0,0.056104,0.348,0.265545,0.407104,0.001004,0,0.013341,0.000649,0,0.007429,0.003348,0,0.05336,0.000866,0,0.013216,0.000457,0,0.005311,0.000304,0,0.003264,0.000181,0,0.001636,0.001524,0,0.022451,0.000552,0,0.007643,0.00206,0,0.026736,0.000313,0,0.003032,0.000684,0,0.010859,0.000505,0,0.00584,0.000309,0,0.004297
"PH_WF_9.sorted.bam","9","WF",0.081632,0.010986,0.112553,0.038788,0.002926,0.074065,0.034033,0,0.088314,0.420851,0.364366,0.48438,0.08837,0.031216,0.157321,0.230345,0.186892,0.275311,0.093469,0.067033,0.121674,0.012512,0,0.051372,0.000159,0,0.001952,0.000816,0,0.008188,0.013237,0,0.06229,0.000429,0,0.004838,0.015213,0,0.098083,0.002696,0,0.033749,0.000242,0,0.002691,0.015293,0,0.109424,0.007182,0,0.081716,0.192109,0.1,0.281928,0.000371,0,0.004514,0.003988,0,0.0523,0.032349,0,0.149082,0.097588,0,0.304761,0.008821,0,0.09937,0.000462,0,0.003541,0.011647,0,0.095406,0.001965,0,0.030062,0.333049,0.151025,0.509498,0.019482,0,0.137738,0.046487,0,0.135322,0.160133,0.015631,0.221697,0.003446,0,0.041494,0.003403,0,0.050041,0.00308,0,0.039265,0.002994,0,0.040219,0.000653,0,0.00645,0.000486,0,0.007002,0.000495,0,0.006787,0.000701,0,0.010172,0.002135,0,0.030896,0.001052,0,0.015207,0.002327,0,0.028933,0.000459,0,0.005665,0.012257,0,0.092778,0.002799,0,0.032006
"PH_WH_10.sorted.bam","10","WH",0.096877,9e-05,0.127011,0.000784,0,0.006134,0.00083,0,0.007122,0.000522,0,0.004109,0.000575,0,0.004712,0.79426,0.740704,0.900863,0.104412,0.074126,0.128974,0.00174,0,0.012431,0.00017,0,0.001671,0.00015,0,0.001529,0.000138,0,0.001766,0.000141,0,0.001274,0.000146,0,0.00151,0.000148,0,0.001417,0.000122,0,0.001212,0.000118,0,0.001238,0.000111,0,0.001303,9e-05,0,0.000793,0.000144,0,0.001576,0.000133,0,0.001379,0.000113,0,0.001309,9.3e-05,0,0.000992,0.000111,0,0.001292,0.000306,0,0.003859,0.000352,0,0.004314,0.00023,0,0.002241,0.000168,0,0.001525,0.000119,0,0.001042,0.786615,0.738084,0.845978,0.192219,0,0.253048,0.000203,0,0.002947,0.000342,0,0.003642,0.000137,0,0.001011,0.000215,0,0.002231,0.013624,0,0.198308,0.000709,0,0.008945,0.00033,0,0.003882,0.000191,0,0.002285,0.000281,0,0.003235,0.000116,0,0.001292,0.00011,0,0.001316,0.00049,0,0.005849,0.000665,0,0.009156,0.000648,0,0.008887
"PH_WH_11.sorted.bam","11","WH",0.12476,0.047299,0.153912,0.000688,0,0.005472,0.010913,0,0.050596,0.001027,0,0.008466,0.003118,0,0.021111,0.733997,0.673826,0.842375,0.124646,0.07561,0.152832,0.000852,0,0.006395,6.7e-05,0,0.000714,0.000126,0,0.001186,9.2e-05,0,0.001,0.000312,0,0.004097,0.000389,0,0.004622,0.001618,0,0.021746,9.6e-05,0,0.000811,0.000134,0,0.001556,0.00022,0,0.001854,0.000158,0,0.00158,0.000478,0,0.006103,0.000186,0,0.002146,0.002166,0,0.027704,0.000185,0,0.002096,0.000325,0,0.00395,0.006123,0,0.092062,0.00012,0,0.001287,0.014327,0,0.097478,0.000676,0,0.007697,0.00136,0,0.018704,0.720219,0.637023,0.816374,0.2421,0.094076,0.302138,0.000102,0,0.000919,0.000786,0,0.011399,0.000265,0,0.002249,0.000876,0,0.013589,0.004717,0,0.073769,0.000153,0,0.001559,0.00015,0,0.001251,0.000134,0,0.001442,0.00039,0,0.005165,0.000164,0,0.002037,0.000334,0,0.004193,0.000233,0,0.002936,0.000141,0,0.001649,7.9e-05,0,0.000887
"PH_WH_12.sorted.bam","12","WH",0.108763,0.020836,0.142121,0.00118,0,0.009802,0.02007,0,0.065164,0.000892,0,0.007809,0.000987,0,0.008345,0.750669,0.691274,0.864487,0.116965,0.068068,0.146995,0.000473,0,0.004014,9.2e-05,0,0.000892,0.000431,0,0.005293,0.000165,0,0.002126,0.014311,0,0.119805,0.000756,0,0.011675,0.006004,0,0.042883,8.7e-05,0,0.000656,0.000215,0,0.002256,0.000169,0,0.002101,0.000152,0,0.001975,0.000115,0,0.001091,8.4e-05,0,0.000653,0.00029,0,0.003597,0.000193,0,0.002172,0.000157,0,0.001642,0.000279,0,0.003321,0.000254,0,0.003311,0.010602,0,0.090382,0.000308,0,0.002786,0.000776,0,0.010463,0.730096,0.656408,0.790426,0.202016,0,0.281511,0.000157,0,0.001795,0.001861,0,0.028072,0.000406,0,0.004169,0.000122,0,0.001346,0.028808,0,0.199749,0.000212,0,0.001936,0.000104,0,0.001076,0.000133,0,0.00145,0.000145,0,0.001472,0.000102,0,0.001009,8.2e-05,0,0.000848,0.00012,0,0.00127,0.000136,0,0.001421,6.3e-05,0,0.000593
"PH_WH_1.sorted.bam","1","WH",0.113745,0.03168,0.144544,0.000509,0,0.004154,0.001026,0,0.008353,0.000584,0,0.004748,0.000907,0,0.008029,0.765701,0.707676,0.87986,0.117023,0.071706,0.146537,0.000505,0,0.003985,0.00012,0,0.001089,0.000215,0,0.002397,6.3e-05,0,0.000712,0.00021,0,0.002881,9.8e-05,0,0.000971,0.000162,0,0.001192,0.000168,0,0.001734,8.8e-05,0,0.000873,0.000188,0,0.001949,8e-05,0,0.000939,0.000332,0,0.003472,8.5e-05,0,0.000956,0.000375,0,0.004479,0.000131,0,0.001499,0.000158,0,0.001625,0.000955,0,0.011315,2e-04,0,0.002239,0.000416,0,0.005258,0.000266,0,0.002953,0.000311,0,0.003105,0.76084,0.702502,0.850378,0.225234,0.054269,0.287565,0.000135,0,0.001225,0.000331,0,0.003334,8.8e-05,0,0.000746,0.000198,0,0.001583,0.007417,0,0.112395,0.000245,0,0.002912,0.000136,0,0.001494,7e-05,0,0.000649,0.00011,0,0.001306,7.7e-05,0,0.000728,6.7e-05,0,0.00062,0.000157,0,0.00162,0.000152,0,0.001602,0.000119,0,0.00138
