param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_220_anc_1-1,0.000228,0.000000,0.000000,0.002192
Q_ind_221_anc_1-1,0.010778,0.000110,0.000000,0.066367
Q_ind_222_anc_1-1,0.000241,0.000000,0.000000,0.002810
Q_ind_1_anc_2-1,0.000432,0.000001,0.000000,0.004459
Q_ind_2_anc_2-1,0.000404,0.000001,0.000000,0.004145
Q_ind_3_anc_2-1,0.000863,0.000002,0.000000,0.008909
Q_ind_4_anc_2-1,0.000810,0.000002,0.000000,0.008091
Q_ind_5_anc_2-1,0.000414,0.000001,0.000000,0.004183
Q_ind_6_anc_2-1,0.000521,0.000001,0.000000,0.005509
Q_ind_7_anc_2-1,0.000730,0.000002,0.000000,0.007554
Q_ind_8_anc_2-1,0.000970,0.000003,0.000000,0.009595
Q_ind_9_anc_2-1,0.000860,0.000002,0.000000,0.008451
Q_ind_10_anc_2-1,0.000305,0.000001,0.000000,0.003103
Q_ind_11_anc_2-1,0.001224,0.000002,0.000000,0.012490
Q_ind_12_anc_2-1,0.000568,0.000001,0.000000,0.006075
Q_ind_13_anc_2-1,0.236727,0.235047,0.140372,0.338207
Q_ind_14_anc_2-1,0.274444,0.271149,0.172169,0.399186
Q_ind_15_anc_2-1,0.233734,0.233598,0.121556,0.341693
Q_ind_16_anc_2-1,0.236491,0.233500,0.147319,0.338799
Q_ind_17_anc_2-1,0.316953,0.315381,0.223955,0.417090
Q_ind_18_anc_2-1,0.149634,0.164727,0.000000,0.293150
Q_ind_19_anc_2-1,0.270299,0.269028,0.189763,0.359429
Q_ind_20_anc_2-1,0.185196,0.181901,0.104245,0.277881
Q_ind_21_anc_2-1,0.013890,0.000072,0.000000,0.087368
Q_ind_22_anc_2-1,0.004957,0.000012,0.000000,0.040889
Q_ind_23_anc_2-1,0.005095,0.000014,0.000000,0.046079
Q_ind_24_anc_2-1,0.004023,0.000007,0.000000,0.051071
Q_ind_25_anc_2-1,0.004547,0.000010,0.000000,0.049293
Q_ind_26_anc_2-1,0.003439,0.000017,0.000000,0.033351
Q_ind_27_anc_2-1,0.002293,0.000005,0.000000,0.024572
Q_ind_28_anc_2-1,0.004388,0.000019,0.000000,0.036321
Q_ind_29_anc_2-1,0.017648,0.000479,0.000000,0.093241
Q_ind_30_anc_2-1,0.004260,0.000013,0.000000,0.036686
Q_ind_31_anc_2-1,0.004897,0.000027,0.000000,0.038468
Q_ind_32_anc_2-1,0.005042,0.000010,0.000000,0.050074
Q_ind_33_anc_2-1,0.015747,0.000441,0.000000,0.085448
Q_ind_34_anc_2-1,0.006425,0.000019,0.000000,0.049899
Q_ind_35_anc_2-1,0.002289,0.000005,0.000000,0.020821
Q_ind_36_anc_2-1,0.004290,0.000020,0.000000,0.033730
Q_ind_37_anc_2-1,0.002755,0.000007,0.000000,0.028915
Q_ind_38_anc_2-1,0.003239,0.000012,0.000000,0.028274
Q_ind_39_anc_2-1,0.129776,0.131402,0.001066,0.234622
Q_ind_40_anc_2-1,0.060927,0.059821,0.000000,0.155015
Q_ind_41_anc_2-1,0.001225,0.000002,0.000000,0.014084
Q_ind_42_anc_2-1,0.210228,0.216604,0.000000,0.384064
Q_ind_43_anc_2-1,0.275751,0.281248,0.006756,0.459450
Q_ind_44_anc_2-1,0.157472,0.160011,0.000000,0.347642
Q_ind_45_anc_2-1,0.280518,0.282636,0.095052,0.424204
Q_ind_46_anc_2-1,0.346741,0.350662,0.151443,0.518928
Q_ind_47_anc_2-1,0.036276,0.003722,0.000000,0.179808
Q_ind_48_anc_2-1,0.285765,0.287875,0.139029,0.437723
Q_ind_49_anc_2-1,0.597930,0.600689,0.490784,0.692085
Q_ind_50_anc_2-1,0.580663,0.579637,0.490524,0.678428
Q_ind_51_anc_2-1,0.564387,0.562958,0.479930,0.655971
Q_ind_52_anc_2-1,0.592584,0.592181,0.503378,0.681089
Q_ind_53_anc_2-1,0.641401,0.642861,0.543706,0.729402
Q_ind_54_anc_2-1,0.624567,0.624147,0.537326,0.714841
Q_ind_55_anc_2-1,0.497749,0.497312,0.382858,0.622722
Q_ind_56_anc_2-1,0.620470,0.622403,0.522435,0.713367
Q_ind_57_anc_2-1,0.517516,0.518793,0.426786,0.603986
Q_ind_58_anc_2-1,0.634050,0.633035,0.546051,0.725939
Q_ind_59_anc_2-1,0.552465,0.553605,0.438758,0.656294
Q_ind_60_anc_2-1,0.510498,0.513309,0.381417,0.626952
Q_ind_61_anc_2-1,0.007280,0.000011,0.000000,0.068745
Q_ind_62_anc_2-1,0.075371,0.075707,0.000000,0.169843
Q_ind_63_anc_2-1,0.137796,0.134835,0.070261,0.217488
Q_ind_64_anc_2-1,0.103463,0.101657,0.027944,0.188587
Q_ind_65_anc_2-1,0.055900,0.055855,0.000000,0.150800
Q_ind_66_anc_2-1,0.073574,0.071991,0.000000,0.163239
Q_ind_67_anc_2-1,0.144704,0.142006,0.068056,0.229369
Q_ind_68_anc_2-1,0.232651,0.230434,0.151509,0.327806
Q_ind_69_anc_2-1,0.052497,0.052872,0.000000,0.141587
Q_ind_70_anc_2-1,0.001186,0.000002,0.000000,0.011993
Q_ind_71_anc_2-1,0.000957,0.000003,0.000000,0.009036
Q_ind_72_anc_2-1,0.007731,0.000220,0.000000,0.044655
Q_ind_73_anc_2-1,0.001919,0.000006,0.000000,0.019783
Q_ind_74_anc_2-1,0.014983,0.002210,0.000000,0.061186
Q_ind_75_anc_2-1,0.001865,0.000002,0.000000,0.021732
Q_ind_76_anc_2-1,0.001660,0.000004,0.000000,0.016561
Q_ind_77_anc_2-1,0.001172,0.000002,0.000000,0.012644
Q_ind_78_anc_2-1,0.002061,0.000006,0.000000,0.019161
Q_ind_79_anc_2-1,0.002949,0.000006,0.000000,0.028949
Q_ind_80_anc_2-1,0.001964,0.000004,0.000000,0.019614
Q_ind_81_anc_2-1,0.002751,0.000008,0.000000,0.025656
Q_ind_82_anc_2-1,0.002493,0.000006,0.000000,0.024498
Q_ind_83_anc_2-1,0.008785,0.000039,0.000000,0.070324
Q_ind_84_anc_2-1,0.005203,0.000028,0.000000,0.046363
Q_ind_85_anc_2-1,0.030893,0.012389,0.000000,0.119703
Q_ind_86_anc_2-1,0.017812,0.003360,0.000000,0.083107
Q_ind_87_anc_2-1,0.205850,0.210909,0.078548,0.283101
Q_ind_88_anc_2-1,0.002474,0.000006,0.000000,0.024396
Q_ind_89_anc_2-1,0.003755,0.000019,0.000000,0.034252
Q_ind_90_anc_2-1,0.004310,0.000022,0.000000,0.034795
Q_ind_91_anc_2-1,0.177188,0.171179,0.103080,0.278253
Q_ind_92_anc_2-1,0.016180,0.000370,0.000000,0.090221
Q_ind_93_anc_2-1,0.001128,0.000002,0.000000,0.012072
Q_ind_94_anc_2-1,0.000756,0.000002,0.000000,0.007611
Q_ind_95_anc_2-1,0.002479,0.000004,0.000000,0.023938
Q_ind_96_anc_2-1,0.000651,0.000001,0.000000,0.006201
Q_ind_97_anc_2-1,0.175571,0.172874,0.105014,0.259966
Q_ind_98_anc_2-1,0.017161,0.001434,0.000000,0.088336
Q_ind_99_anc_2-1,0.001885,0.000004,0.000000,0.017908
Q_ind_100_anc_2-1,0.005378,0.000026,0.000000,0.042135
Q_ind_101_anc_2-1,0.003997,0.000008,0.000000,0.042176
Q_ind_102_anc_2-1,0.005418,0.000017,0.000000,0.046694
Q_ind_103_anc_2-1,0.016084,0.000520,0.000000,0.093329
Q_ind_104_anc_2-1,0.278686,0.280343,0.179414,0.367260
Q_ind_105_anc_2-1,0.001702,0.000004,0.000000,0.019008
Q_ind_106_anc_2-1,0.015559,0.000238,0.000000,0.095335
Q_ind_107_anc_2-1,0.142432,0.147298,0.000169,0.228082
Q_ind_108_anc_2-1,0.021291,0.000960,0.000000,0.105714
Q_ind_109_anc_2-1,0.004057,0.000011,0.000000,0.039152
Q_ind_110_anc_2-1,0.078640,0.082282,0.000000,0.166222
Q_ind_111_anc_2-1,0.002642,0.000004,0.000000,0.027318
Q_ind_112_anc_2-1,0.007148,0.000036,0.000000,0.059011
Q_ind_113_anc_2-1,0.005988,0.000033,0.000000,0.047283
Q_ind_114_anc_2-1,0.007510,0.000025,0.000000,0.072700
Q_ind_115_anc_2-1,0.176014,0.174813,0.092571,0.262873
Q_ind_116_anc_2-1,0.001946,0.000003,0.000000,0.020549
Q_ind_117_anc_2-1,0.013326,0.000279,0.000000,0.073413
Q_ind_118_anc_2-1,0.006175,0.000023,0.000000,0.053626
Q_ind_119_anc_2-1,0.019249,0.000581,0.000000,0.097793
Q_ind_120_anc_2-1,0.021644,0.004966,0.000000,0.086889
Q_ind_121_anc_2-1,0.022611,0.006054,0.000000,0.085958
Q_ind_122_anc_2-1,0.013239,0.000747,0.000000,0.070524
Q_ind_123_anc_2-1,0.037059,0.041322,0.000000,0.086706
Q_ind_124_anc_2-1,0.003357,0.000007,0.000000,0.034508
Q_ind_125_anc_2-1,0.009185,0.000187,0.000000,0.054633
Q_ind_126_anc_2-1,0.002598,0.000007,0.000000,0.025162
Q_ind_127_anc_2-1,0.004521,0.000015,0.000000,0.041052
Q_ind_128_anc_2-1,0.006760,0.000028,0.000000,0.050333
Q_ind_129_anc_2-1,0.003792,0.000008,0.000000,0.030080
Q_ind_130_anc_2-1,0.005061,0.000020,0.000000,0.042242
Q_ind_131_anc_2-1,0.009611,0.000091,0.000000,0.067321
Q_ind_132_anc_2-1,0.003414,0.000012,0.000000,0.034936
Q_ind_133_anc_2-1,0.097046,0.098921,0.000000,0.207664
Q_ind_134_anc_2-1,0.007357,0.000033,0.000000,0.064450
Q_ind_135_anc_2-1,0.004800,0.000039,0.000000,0.043976
Q_ind_136_anc_2-1,0.000389,0.000001,0.000000,0.004159
Q_ind_137_anc_2-1,0.001490,0.000003,0.000000,0.014222
Q_ind_138_anc_2-1,0.000496,0.000001,0.000000,0.004972
Q_ind_139_anc_2-1,0.000426,0.000001,0.000000,0.004446
Q_ind_140_anc_2-1,0.000433,0.000001,0.000000,0.004258
Q_ind_141_anc_2-1,0.000751,0.000002,0.000000,0.007630
Q_ind_142_anc_2-1,0.000952,0.000002,0.000000,0.009582
Q_ind_143_anc_2-1,0.000266,0.000000,0.000000,0.002761
Q_ind_144_anc_2-1,0.001077,0.000003,0.000000,0.010590
Q_ind_145_anc_2-1,0.007323,0.000063,0.000000,0.053387
Q_ind_146_anc_2-1,0.002452,0.000004,0.000000,0.025149
Q_ind_147_anc_2-1,0.002395,0.000005,0.000000,0.024598
Q_ind_148_anc_2-1,0.018747,0.000409,0.000000,0.099519
Q_ind_149_anc_2-1,0.002429,0.000008,0.000000,0.022132
Q_ind_150_anc_2-1,0.003604,0.000008,0.000000,0.032087
Q_ind_151_anc_2-1,0.001558,0.000003,0.000000,0.016375
Q_ind_152_anc_2-1,0.007353,0.000087,0.000000,0.050250
Q_ind_153_anc_2-1,0.006571,0.000019,0.000000,0.067218
Q_ind_154_anc_2-1,0.001333,0.000005,0.000000,0.012732
Q_ind_155_anc_2-1,0.010863,0.000772,0.000000,0.063840
Q_ind_156_anc_2-1,0.021781,0.000159,0.000000,0.105943
Q_ind_157_anc_2-1,0.001161,0.000003,0.000000,0.011313
Q_ind_158_anc_2-1,0.001716,0.000010,0.000000,0.014815
Q_ind_159_anc_2-1,0.000911,0.000002,0.000000,0.009292
Q_ind_160_anc_2-1,0.000707,0.000002,0.000000,0.007361
Q_ind_161_anc_2-1,0.045885,0.036208,0.000000,0.123063
Q_ind_162_anc_2-1,0.000564,0.000001,0.000000,0.005492
Q_ind_163_anc_2-1,0.000761,0.000001,0.000000,0.007953
Q_ind_164_anc_2-1,0.012769,0.000229,0.000000,0.070219
Q_ind_165_anc_2-1,0.013058,0.000057,0.000000,0.088285
