param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_165_pop_1,0.237161,0.238936,0.122831,0.345979
q_ind_166_pop_1,0.212432,0.211817,0.118415,0.315302
q_ind_167_pop_1,0.243810,0.242546,0.159006,0.337594
q_ind_168_pop_1,0.217017,0.214049,0.120284,0.332187
q_ind_169_pop_1,0.232055,0.228917,0.132926,0.352754
q_ind_170_pop_1,0.007886,0.000718,0.000000,0.053106
q_ind_171_pop_1,0.032091,0.032835,0.000032,0.068031
q_ind_172_pop_1,0.000592,0.000098,0.000000,0.004190
q_ind_173_pop_1,0.009882,0.002526,0.000000,0.049921
q_ind_174_pop_1,0.001291,0.000195,0.000000,0.008727
q_ind_175_pop_1,0.000925,0.000129,0.000000,0.006991
q_ind_176_pop_1,0.022815,0.021653,0.000000,0.062815
q_ind_177_pop_1,0.005367,0.000790,0.000000,0.035609
q_ind_178_pop_1,0.003669,0.000542,0.000000,0.023474
q_ind_179_pop_1,0.024614,0.023667,0.000004,0.063232
q_ind_180_pop_1,0.026389,0.025615,0.000000,0.068214
q_ind_181_pop_1,0.003743,0.000724,0.000000,0.023997
q_ind_182_pop_1,0.002383,0.000550,0.000000,0.014370
q_ind_183_pop_1,0.015412,0.013358,0.000000,0.046159
q_ind_184_pop_1,0.039374,0.039288,0.001103,0.076717
q_ind_185_pop_1,0.003851,0.000583,0.000000,0.029786
q_ind_186_pop_1,0.010551,0.004309,0.000000,0.049810
q_ind_187_pop_1,0.004324,0.001088,0.000000,0.025425
q_ind_188_pop_1,0.011853,0.001405,0.000000,0.068026
q_ind_189_pop_1,0.288010,0.279184,0.214503,0.409652
q_ind_190_pop_1,0.291409,0.283031,0.222478,0.409939
q_ind_191_pop_1,0.250548,0.240279,0.178583,0.367198
q_ind_192_pop_1,0.295078,0.286177,0.228436,0.406981
q_ind_193_pop_1,0.290528,0.279213,0.225108,0.410980
q_ind_194_pop_1,0.209088,0.198769,0.159547,0.313659
q_ind_195_pop_1,0.285366,0.276549,0.214607,0.401838
q_ind_196_pop_1,0.296637,0.290167,0.230962,0.396781
q_ind_197_pop_1,0.237944,0.229090,0.179767,0.341852
q_ind_198_pop_1,0.280100,0.271838,0.211136,0.392936
q_ind_199_pop_1,0.001352,0.000251,0.000000,0.009260
q_ind_200_pop_1,0.055068,0.052263,0.027670,0.101651
q_ind_201_pop_1,0.005045,0.001884,0.000000,0.023982
q_ind_202_pop_1,0.003971,0.000750,0.000000,0.025579
q_ind_203_pop_1,0.005715,0.001147,0.000000,0.035227
q_ind_204_pop_1,0.001535,0.000278,0.000000,0.010112
q_ind_205_pop_1,0.001600,0.000267,0.000000,0.011108
q_ind_206_pop_1,0.008978,0.003512,0.000000,0.040374
q_ind_207_pop_1,0.001854,0.000391,0.000000,0.011261
q_ind_208_pop_1,0.002329,0.000402,0.000000,0.015388
q_ind_209_pop_1,0.004989,0.001343,0.000000,0.026375
q_ind_210_pop_1,0.002256,0.000280,0.000000,0.018222
q_ind_211_pop_1,0.001500,0.000303,0.000000,0.009731
