"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6"
"PH_GB_8.sorted.bam","8","GB",0.126084,0.084715,0.169493,0.217038,0.172826,0.268351,0.3183,0.276646,0.354637,0.178656,0.137212,0.225008,0.001417,0,0.011903,0.158505,0.115459,0.195748,0.000243,0,0.002748,0.000882,0,0.011484,0.001108,0,0.01403,0.179741,0,0.316501,0.291471,0,0.482951,0.000258,0,0.003015,0.06976,0,0.327491,0.133444,0,0.431208,0.003265,0,0.04495,0.00074,0,0.009319,5e-04,0,0.00538,0.000879,0,0.010027,0.00032,0,0.00341,0.00051,0,0.005357,0.000115,0,0.001338,0.000797,0,0.010796,0.005183,0,0.06421,0.161289,0,0.365732,0.148852,0,0.375531,0.000394,0,0.004708,0.000248,0,0.003206
"PH_GB_9.sorted.bam","9","GB",0.013171,0,0.061136,0.187773,0.113442,0.258409,0.358446,0.30977,0.404964,0.215981,0.13791,0.289014,0.011035,0,0.045768,0.213595,0.168453,0.26236,0.004079,0,0.051018,0.001572,0,0.022366,0.008105,0,0.094672,0.004109,0,0.054625,0.353681,0.148143,0.508198,0.100475,0,0.213467,0.006071,0,0.082817,0.001662,0,0.022682,0.118593,0,0.492401,0.093529,0,0.272829,0.002927,0,0.041635,0.00186,0,0.02598,0.003981,0,0.047255,0.002118,0,0.029634,0.004331,0,0.036505,0.003505,0,0.041659,0.000561,0,0.007119,0.035578,0,0.185778,0.11646,0,0.428723,0.002523,0,0.036673,0.134282,0,0.252789
"PH_KC_10.sorted.bam","10","KC",0.006435,0,0.030554,0.001462,0,0.010307,0.001605,0,0.011014,0.001276,0,0.009141,0.001763,0,0.011652,0.987459,0.963082,0.999931,0.002253,0,0.022858,0.00105,0,0.012483,0.000307,0,0.003805,0.001212,0,0.014533,0.000295,0,0.004071,0.000249,0,0.003329,0.000622,0,0.007963,0.000343,0,0.004196,0.000267,0,0.003259,0.00024,0,0.002866,0.001541,0,0.018316,0.00029,0,0.003421,0.00034,0,0.00453,0.000281,0,0.004274,0.000144,0,0.001812,0.003939,0,0.047331,0.000333,0,0.003458,6e-04,0,0.006751,0.000559,0,0.006812,0.000786,0,0.011864,0.98435,0.943502,0.999907
"PH_KC_11.sorted.bam","11","KC",0.004218,0,0.019932,0.002977,0,0.016723,0.002593,0,0.014157,0.001484,0,0.010607,0.004219,0,0.015653,0.984509,0.958799,0.999805,0.000856,0,0.010903,0.001164,0,0.014133,0.000447,0,0.005678,0.000565,0,0.007346,0.000769,0,0.009879,0.000413,0,0.005533,0.000839,0,0.011305,0.000313,0,0.003462,0.000353,0,0.004563,0.000261,0,0.003279,0.003107,0,0.024081,0.001275,0,0.014264,0.001574,0,0.016863,0.000511,0,0.00666,0.000257,0,0.002836,0.001049,0,0.013659,0.001539,0,0.021704,0.001099,0,0.013137,0.000429,0,0.004741,0.001457,0,0.017821,0.981722,0.950246,0.999778
"PH_KC_1.sorted.bam","1","KC",0.005863,0,0.032383,0.477813,0.429883,0.499995,0.000524,0,0.004509,0.017037,0,0.065421,0.003582,0,0.025787,0.49518,0.473287,0.5,0.000238,0,0.002286,0.00061,0,0.008825,0.000204,0,0.002381,0.000244,0,0.002605,0.000146,0,0.001573,3.3e-05,0,0.000414,0.005235,0,0.048242,0.000325,0,0.00461,0.00013,0,0.001349,0.000254,0,0.002835,0.00088,0,0.01068,0.00078,0,0.010141,0.000198,0,0.002071,0.000393,0,0.004613,6.3e-05,0,0.000697,0.004281,0,0.048933,0.953359,0.859325,0.99987,0.000264,0,0.003283,0.027483,0,0.12895,0.004788,0,0.048922,9.3e-05,0,0.000908
"PH_KC_2.sorted.bam","2","KC",0.002394,0,0.017162,0.258827,0.214585,0.303063,0.111491,0.083078,0.142266,0.129155,0.08468,0.173853,0.001467,0,0.011018,0.496666,0.48314,0.500121,0.000128,0,0.001269,0.000634,0,0.007211,0.000375,0,0.004715,0.001842,0,0.02177,0.000567,0,0.006712,5.5e-05,0,0.000554,0.000533,0,0.006497,0.00026,0,0.002799,0.000427,0,0.005203,0.000154,0,0.001837,0.000468,0,0.004882,0.000544,0,0.007036,0.00042,0,0.004884,0.000335,0,0.004431,7.7e-05,0,0.000773,0.001055,0,0.012843,0.514899,0.426261,0.605291,0.219615,0.160208,0.281767,0.256446,0.16777,0.346088,0.001013,0,0.013789,0.000151,0,0.001693
"PH_KC_3.sorted.bam","3","KC",0.001016,0,0.007743,0.001131,0,0.009317,0.001388,0,0.009378,0.000618,0,0.005108,0.000787,0,0.006272,0.99506,0.977714,0.99999,3e-04,0,0.003209,0.000192,0,0.002361,0.00027,0,0.00356,0.000366,0,0.004639,0.000487,0,0.006836,0.000548,0,0.006909,0.000182,0,0.001962,0.000207,0,0.002167,0.000159,0,0.001469,0.000143,0,0.001614,0.000201,0,0.002174,0.000296,0,0.003806,0.000363,0,0.004491,0.000118,0,0.001408,0.000231,0,0.002898,0.000491,0,0.004592,0.00054,0,0.004429,0.000306,0,0.004036,0.000284,0,0.003435,0.000133,0,0.001385,0.994183,0.973989,0.999987
"PH_KC_4.sorted.bam","4","KC",0.000523,0,0.004495,0.00051,0,0.004087,0.000628,0,0.005096,0.000367,0,0.003034,0.000331,0,0.002661,0.997642,0.989051,0.999996,0.000123,0,0.001433,0.000156,0,0.001762,0.000137,0,0.001208,0.000103,0,0.001071,0.000154,0,0.001676,0.000178,0,0.002045,9.4e-05,0,0.001076,8.6e-05,0,0.000953,9.9e-05,0,0.001009,0.000106,0,0.001065,6.9e-05,0,0.000819,0.000108,0,0.001225,9.7e-05,0,0.001137,9e-05,0,0.001035,7.5e-05,0,0.000708,0.000378,0,0.004321,0.000243,0,0.002904,0.000447,0,0.005962,0.000153,0,0.001582,0.000148,0,0.001651,0.996957,0.984707,0.999995
"PH_KC_5.sorted.bam","5","KC",0.000422,0,0.003674,0.000331,0,0.002581,0.000395,0,0.003231,0.000363,0,0.002746,0.000269,0,0.002233,0.99822,0.991824,0.999996,0.000144,0,0.001682,9.4e-05,0,0.000964,9e-05,0,0.001107,0.000101,0,0.001168,8.5e-05,0,0.000987,9.5e-05,0,0.001278,9.4e-05,0,0.000983,6.4e-05,0,0.000667,9.8e-05,0,0.001226,0.000106,0,0.001325,7.8e-05,0,0.000737,6.7e-05,0,0.00072,6.9e-05,0,0.000741,8.1e-05,0,0.000894,5.2e-05,0,0.000555,0.000189,0,0.002061,0.000172,0,0.001809,0.000247,0,0.00321,0.000176,0,0.00195,0.000138,0,0.001419,0.997758,0.98913,0.999995
"PH_KC_6.sorted.bam","6","KC",0.001326,0,0.011137,0.001043,0,0.008175,0.000627,0,0.004978,0.00096,0,0.007271,0.000519,0,0.004124,0.995524,0.979548,0.999991,0.000477,0,0.006828,0.000562,0,0.007741,0.000191,0,0.00202,0.000179,0,0.00174,0.000174,0,0.001966,0.00018,0,0.002205,0.000408,0,0.005223,0.000196,0,0.002457,0.000141,0,0.001713,0.000192,0,0.00228,2e-04,0,0.002616,0.00012,0,0.00137,0.000109,0,0.001259,0.000178,0,0.002013,0.000124,0,0.001588,0.000348,0,0.003785,0.000653,0,0.009499,0.000292,0,0.0037,0.000613,0,0.00643,0.000184,0,0.001754,0.99448,0.973975,0.99999
"PH_KC_7.sorted.bam","7","KC",0.000447,0,0.003624,0.000387,0,0.003083,0.000352,0,0.002715,0.000397,0,0.003251,0.000292,0,0.002372,0.998125,0.991038,0.999997,0.000162,0,0.001816,0.000159,0,0.001779,9.5e-05,0,0.001027,0.000125,0,0.001544,7.7e-05,0,0.000948,0.000108,0,0.001219,0.000107,0,0.001323,1e-04,0,0.001078,9.4e-05,0,0.001068,0.000105,0,0.001314,6.7e-05,0,0.000689,7.8e-05,0,0.00084,6.5e-05,0,0.000745,7.8e-05,0,0.000826,0.000103,0,0.001016,0.000112,0,0.001242,0.000171,0,0.00217,0.000127,0,0.001363,0.000206,0,0.00243,9e-05,0,0.000971,0.997772,0.989372,0.999996
"PH_KC_8.sorted.bam","8","KC",0.035413,8e-05,0.073873,0.330196,0.27648,0.384567,0.058016,0.033965,0.083603,0.072834,0.032197,0.117791,0.007997,0,0.032378,0.495545,0.472583,0.500134,8.8e-05,0,0.000994,0.000428,0,0.004565,0.000184,0,0.001997,0.00247,0,0.03619,0.000178,0,0.001988,5.2e-05,0,0.000557,0.00052,0,0.006695,0.000233,0,0.002322,0.00012,0,0.001239,0.000196,0,0.002014,0.003738,0,0.040756,0.000348,0,0.004705,0.000212,0,0.002816,0.00022,0,0.002482,4.8e-05,0,0.000527,0.063493,0,0.145707,0.658835,0.550373,0.76701,0.112947,0.059558,0.165543,0.144184,0.062558,0.234614,0.011379,0,0.063257,0.000126,0,0.001392
"PH_KC_9.sorted.bam","9","KC",0.033608,2e-06,0.066552,0.017478,0,0.062829,0.004631,0,0.020653,0.005374,0,0.029967,0.00106,0,0.0082,0.93785,0.900272,0.970688,0.001549,0,0.021487,0.0024,0,0.032839,0.001487,0,0.02133,0.001713,0,0.022608,0.002699,0,0.030389,0.000921,0,0.011179,0.001621,0,0.022612,0.001181,0,0.015042,0.001232,0,0.017932,0.00039,0,0.00485,0.000217,0,0.002445,0.000615,0,0.008141,0.000242,0,0.003003,0.000273,0,0.002984,0.00017,0,0.002217,0.058167,0,0.130371,0.025086,0,0.122574,0.001535,0,0.020314,0.00566,0,0.054865,0.000431,0,0.006324,0.89241,0.816982,0.959599
"PH_MC_10.sorted.bam","10","MC",0.339773,0.292297,0.39713,0.329275,0.254539,0.40405,0.002335,0,0.017811,0.306225,0.242517,0.364511,0.020747,0,0.066183,0.001645,0,0.01233,0.026188,0,0.14187,0.017882,0,0.151034,0.315292,0.234115,0.397481,0.000728,0,0.008707,0.001041,0,0.012648,0.000174,0,0.00146,0.58719,0.397249,0.712215,0.002718,0,0.038779,0.000643,0,0.00849,0.006551,0,0.087181,0.020446,0,0.120009,0.005823,0,0.06159,0.001593,0,0.021504,0.008468,0,0.090176,0.002205,0,0.028217,0.000925,0,0.011734,0.000503,0,0.006302,0.000316,0,0.003596,0.000328,0,0.004467,0.000754,0,0.009598,0.000232,0,0.00234
"PH_MC_11.sorted.bam","11","MC",0.306509,0.254822,0.359748,0.315533,0.242897,0.378077,0.001595,0,0.011841,0.334028,0.274857,0.406486,0.034685,1e-06,0.07647,0.007649,0,0.039053,0.197791,0.045257,0.318459,0.039686,0,0.213801,0.021972,0,0.21256,0.000721,0,0.007317,0.000332,0,0.002908,0.000428,0,0.004756,0.127088,0,0.462312,0.532514,0.21142,0.68971,0.000267,0,0.002894,0.00179,0,0.020948,0.04695,0,0.150167,0.012069,0,0.09432,0.000345,0,0.004229,0.002756,0,0.042283,0.000608,0,0.006569,0.002991,0,0.039474,0.002522,0,0.030339,0.000671,0,0.00993,0.001852,0,0.024706,0.006033,0,0.060292,0.000615,0,0.007984
"PH_MC_12.sorted.bam","12","MC",0.347959,0.282668,0.432113,0.254561,0.135678,0.335525,0.002076,0,0.015081,0.320561,0.242515,0.399584,0.070573,0.023399,0.118938,0.00427,0,0.032945,0.129672,0,0.38469,0.371721,0,0.647888,0.050066,0,0.290203,0.000526,0,0.006739,0.000756,0,0.010404,0.00031,0,0.002914,0.017988,0,0.244891,0.00111,0,0.013855,0.00049,0,0.005688,0.308845,0.188972,0.393315,0.045222,0,0.190643,0.03415,0,0.178888,0.001279,0,0.018318,0.002538,0,0.031839,0.027438,0,0.104303,0.001118,0,0.014158,0.001252,0,0.015337,0.000481,0,0.005294,0.001305,0,0.018229,0.003082,0,0.046103,0.000651,0,0.007667
"PH_MC_5.sorted.bam","5","MC",0.329791,0.272353,0.385192,0.341743,0.256492,0.427804,0.001791,0,0.013632,0.226228,0.153776,0.301532,0.092017,0.050306,0.135649,0.008431,0,0.041277,0.038946,0,0.18724,0.494565,0.222001,0.698559,0.007335,0,0.074963,0.00021,0,0.002371,0.000445,0,0.005071,0.000565,0,0.007489,0.047349,0,0.267097,0.167892,0,0.454342,0.000601,0,0.006863,0.076878,0,0.274041,0.037317,0,0.198679,0.003268,0,0.041733,0.000961,0,0.012813,0.074258,0,0.251918,0.033418,0,0.107596,0.00225,0,0.02904,0.002646,0,0.034449,0.000235,0,0.002531,0.0086,0,0.074385,0.001392,0,0.01771,0.00087,0,0.011762
"PH_MC_6.sorted.bam","6","MC",0.356097,0.301999,0.410794,0.267429,0.200061,0.324363,0.002932,0,0.020027,0.294654,0.245846,0.35938,0.067312,0.029384,0.104692,0.011575,0,0.048686,0.254238,0.11521,0.346453,0.037328,0,0.315116,0.013828,0,0.14901,0.000603,0,0.007228,0.00098,0,0.012554,0.000634,0,0.008179,0.045434,0,0.3087,0.456738,0.191975,0.605914,0.001212,0,0.017441,0.038832,0,0.195522,0.113352,0,0.203865,0.009352,0,0.106781,0.000264,0,0.00278,0.004333,0,0.056779,0.001277,0,0.019334,0.007002,0,0.070606,0.002803,0,0.042354,0.001537,0,0.020114,0.003927,0,0.053245,0.004769,0,0.072841,0.001557,0,0.020965
"PH_MC_7.sorted.bam","7","MC",0.229477,0.173601,0.297014,0.277157,0.197386,0.341798,0.001277,0,0.009611,0.333457,0.267203,0.384469,0.009199,0,0.050004,0.149434,0.107468,0.195522,0.000446,0,0.005137,0.021608,0,0.19295,0.002548,0,0.030911,0.00053,0,0.007064,0.000598,0,0.008095,0.000104,0,0.001253,0.428418,0.277721,0.570996,0.229818,0,0.370918,0.000423,0,0.004971,0.000764,0,0.008886,0.004293,0,0.053255,0.005276,0,0.074904,0.000466,0,0.00615,0.005565,0,0.058607,0.000617,0,0.008357,0.003213,0,0.053676,0.291917,0.197762,0.388975,0.000328,0,0.003326,0.001164,0,0.010655,0.001564,0,0.021114,0.000341,0,0.004132
"PH_MC_8.sorted.bam","8","MC",0.285231,0.222092,0.348755,0.36177,0.272332,0.44712,0.00258,0,0.023049,0.320864,0.244367,0.398418,0.027321,0,0.07714,0.002234,0,0.017898,0.204081,0,0.334498,0.011135,0,0.134285,0.255327,0,0.438693,0.002215,0,0.030202,0.000977,0,0.011833,0.000276,0,0.003278,0.141797,0,0.609935,0.176824,0,0.71467,0.000605,0,0.00696,0.15373,0,0.385851,0.006691,0,0.098083,0.023463,0,0.129788,0.000404,0,0.004357,0.014347,0,0.127873,0.004178,0,0.054856,0.000463,0,0.005612,0.000487,0,0.005556,0.000407,0,0.003908,0.000696,0,0.009309,0.001381,0,0.01583,0.000517,0,0.006772
"PH_MC_9.sorted.bam","9","MC",0.316187,0.248601,0.386011,0.334552,0.265129,0.423855,0.003226,0,0.023039,0.294798,0.204677,0.35811,0.023584,0,0.08246,0.027653,0,0.073053,0.275555,0.071014,0.38334,0.046514,0,0.421602,0.033148,0,0.266964,0.000364,0,0.003985,0.001003,0,0.014469,0.000888,0,0.010355,0.015525,0,0.322741,0.532775,0.193841,0.689453,0.000512,0,0.006932,0.00721,0,0.08214,0.002496,0,0.035142,0.003365,0,0.046491,0.002335,0,0.029377,0.018267,0,0.142176,0.008475,0,0.065713,0.016364,0,0.115213,0.01915,0,0.126238,0.000462,0,0.005757,0.008097,0,0.088853,0.003755,0,0.04708,0.003739,0,0.041502
"PH_ML_10.sorted.bam","10","ML",0.082692,0.046382,0.121105,0.00652,0,0.03662,0.01218,0,0.03716,0.003838,0,0.022374,0.002204,0,0.014042,0.892566,0.851631,0.929632,0.000294,0,0.002581,0.003145,0,0.04421,0.002594,0,0.031518,0.00183,0,0.027879,0.002112,0,0.029675,0.007792,0,0.035169,0.001358,0,0.019404,0.000477,0,0.004621,0.002309,0,0.027591,0.000839,0,0.011797,0.000704,0,0.00983,0.000689,0,0.009235,0.001346,0,0.017892,0.000655,0,0.009998,0.000224,0,0.002879,0.157758,0.077202,0.237772,0.001431,0,0.018672,0.001179,0,0.015112,0.001197,0,0.014069,0.000566,0,0.006615,0.811501,0.734847,0.880272
"PH_ML_11.sorted.bam","11","ML",0.011462,0,0.051534,0.00296,0,0.025256,0.001025,0,0.007259,0.002598,0,0.019044,0.001184,0,0.009063,0.980771,0.941942,0.999939,0.004589,0,0.043553,0.001429,0,0.017203,0.000549,0,0.006624,0.000377,0,0.004734,0.000234,0,0.003167,0.000131,0,0.001424,0.001032,0,0.014363,0.000511,0,0.007054,0.000421,0,0.005386,0.000597,0,0.00829,0.000441,0,0.004753,0.000392,0,0.004994,0.000219,0,0.0026,0.000315,0,0.004497,0.00038,0,0.005065,0.010468,0,0.08263,0.002257,0,0.029293,0.000537,0,0.007292,0.001721,0,0.024805,0.000241,0,0.002611,0.973159,0.905647,0.999921
"PH_ML_12.sorted.bam","12","ML",0.009755,0,0.038864,0.004,0,0.022673,0.001215,0,0.008881,0.001951,0,0.014458,0.001319,0,0.00923,0.98176,0.948229,0.999807,0.003373,0,0.032462,0.003962,0,0.036014,0.000824,0,0.010373,0.000587,0,0.007436,0.000433,0,0.005578,0.000199,0,0.002277,0.002089,0,0.024807,0.000399,0,0.004595,0.000301,0,0.00383,0.000312,0,0.003757,0.00075,0,0.009704,0.000447,0,0.005791,0.00026,0,0.003167,0.000207,0,0.002258,0.000285,0,0.003772,0.005376,0,0.053164,0.001111,0,0.014847,0.000453,0,0.004027,0.000283,0,0.002548,0.000404,0,0.005756,0.977946,0.933886,0.99977
"PH_ML_1.sorted.bam","1","ML",0.066684,0.034841,0.102005,0.008343,0,0.048066,0.001172,0,0.008968,0.001485,0,0.011238,0.000818,0,0.006465,0.921498,0.885928,0.953169,0.00042,0,0.004912,0.001784,0,0.023981,0.00074,0,0.010596,0.000266,0,0.002834,0.000671,0,0.009135,0.000101,0,0.001114,0.000299,0,0.003647,0.000861,0,0.011749,0.00029,0,0.003808,0.000302,0,0.003502,0.000321,0,0.003757,0.000339,0,0.004597,0.000209,0,0.002437,0.00014,0,0.00154,0.000172,0,0.002161,0.129857,0.061053,0.201852,0.011553,0,0.094215,0.000705,0,0.008608,0.000776,0,0.009787,0.000284,0,0.002878,0.84991,0.781397,0.912758
"PH_ML_2.sorted.bam","2","ML",0.007188,0,0.035789,0.00666,0,0.036057,0.004488,0,0.024188,0.002029,0,0.014893,0.001573,0,0.011434,0.978062,0.941015,0.999801,0.002007,0,0.023421,0.003851,0,0.036932,0.001763,0,0.024581,0.001745,0,0.021947,0.001737,0,0.021547,0.000884,0,0.011383,0.000858,0,0.012442,0.00052,0,0.007218,0.000562,0,0.007306,0.000383,0,0.00463,0.000457,0,0.005379,0.00045,0,0.005491,0.00045,0,0.005502,0.000582,0,0.008198,0.000204,0,0.002322,0.003451,0,0.044325,0.003235,0,0.050135,0.002712,0,0.033654,0.000771,0,0.008697,0.000799,0,0.010124,0.972577,0.915002,0.999765
"PH_ML_3.sorted.bam","3","ML",0.003338,0,0.023361,0.00072,0,0.005486,0.000697,0,0.005292,0.000731,0,0.006011,0.000833,0,0.007055,0.993681,0.972856,0.999989,0.000825,0,0.010749,0.000265,0,0.003426,0.000139,0,0.001361,0.000249,0,0.002725,0.000178,0,0.001805,0.000104,0,0.001137,0.000325,0,0.003848,0.000161,0,0.002001,0.00018,0,0.002181,0.000186,0,0.002117,0.000301,0,0.003478,0.000215,0,0.002532,0.000134,0,0.001736,0.000134,0,0.001444,0.000142,0,0.001659,0.003887,0,0.04154,0.000342,0,0.004062,0.000444,0,0.005627,0.000291,0,0.003349,0.000597,0,0.007345,0.9909,0.95391,0.999986
"PH_ML_4.sorted.bam","4","ML",0.009871,0,0.035087,0.004488,0,0.023885,0.00938,0,0.028516,0.005366,0,0.02729,0.001076,0,0.008339,0.96982,0.937291,0.99816,0.001719,0,0.023105,0.003137,0,0.030151,0.001277,0,0.015792,0.007506,0,0.04272,0.001408,0,0.018842,0.001055,0,0.013094,0.001664,0,0.023962,0.000913,0,0.011333,0.00265,0,0.026654,0.001011,0,0.013168,0.000161,0,0.001814,0.000209,0,0.002054,0.00039,0,0.004789,0.000607,0,0.009651,0.000274,0,0.003427,0.003836,0,0.043146,0.000754,0,0.008763,0.004695,0,0.043794,0.002875,0,0.037914,0.000236,0,0.002866,0.963622,0.912103,0.99763
"PH_ML_5.sorted.bam","5","ML",0.002166,0,0.013597,0.001284,0,0.009307,0.001105,0,0.008087,0.000821,0,0.005964,0.001142,0,0.007587,0.993482,0.97608,0.999981,0.000745,0,0.010017,0.00051,0,0.006478,0.000385,0,0.004442,0.000666,0,0.008714,0.000236,0,0.00284,0.000156,0,0.001965,0.000211,0,0.002693,0.000201,0,0.002408,0.000208,0,0.002427,0.000172,0,0.001851,0.000466,0,0.006304,0.000253,0,0.003378,0.000251,0,0.003296,0.000298,0,0.004307,0.00033,0,0.004778,0.000987,0,0.014704,0.000597,0,0.007531,0.000537,0,0.00744,0.00038,0,0.004887,0.000356,0,0.003892,0.992053,0.969171,0.999975
"PH_ML_6.sorted.bam","6","ML",0.003541,0,0.024375,0.003,0,0.0199,0.001709,0,0.013147,0.001454,0,0.010346,0.000829,0,0.005848,0.989467,0.958462,0.999967,0.000719,0,0.008621,0.001042,0,0.014959,0.000355,0,0.004252,0.000728,0,0.009381,0.000508,0,0.006007,0.000503,0,0.00633,0.000506,0,0.006212,0.000632,0,0.00758,0.000221,0,0.00221,0.000338,0,0.004002,0.00025,0,0.003018,0.000309,0,0.003953,0.00016,0,0.00194,0.000287,0,0.003834,0.000165,0,0.001879,0.003117,0,0.038198,0.002799,0,0.031625,0.000795,0,0.010697,0.000583,0,0.005903,0.000321,0,0.003583,0.98566,0.937108,0.999962
"PH_ML_8.sorted.bam","8","ML",0.070746,2e-05,0.129796,0.069097,0,0.149521,0.041246,0.01831,0.067362,0.1106,0.050892,0.167319,0.002146,0,0.021828,0.706166,0.662584,0.74857,0.000352,0,0.004151,0.000259,0,0.003014,0.000231,0,0.003109,0.000483,0,0.006475,0.000391,0,0.004947,0.000135,0,0.001553,0.000278,0,0.003549,0.000121,0,0.001328,0.000226,0,0.002359,0.000216,0,0.002055,0.000283,0,0.003379,0.000171,0,0.001791,0.000326,0,0.003736,0.000122,0,0.001308,7.4e-05,0,0.000844,0.139484,0,0.258142,0.136791,0,0.296678,0.080796,0.033813,0.133616,0.220018,0.100698,0.33384,0.003241,0,0.04294,0.416001,0.328435,0.50153
"PH_OF_10.sorted.bam","10","OF",0.002601,0,0.019485,0.825894,0.760272,0.882853,0.070862,0.039204,0.101895,0.092712,0.047747,0.16423,0.00642,0,0.027674,0.001511,0,0.011832,0.000373,0,0.004533,0.000705,0,0.009633,0.787027,0.609706,0.876913,0.001206,0,0.017231,0.020887,0,0.163587,0.000254,0,0.002981,0.000697,0,0.009023,0.052886,0,0.259495,0.116606,0,0.196591,0.00551,0,0.065312,0.001501,0,0.020809,0.002792,0,0.034114,0.002187,0,0.028171,0.003652,0,0.038779,0.000847,0,0.01206,0.000346,0,0.003985,0.000465,0,0.005647,0.000331,0,0.003583,0.000564,0,0.005626,0.001014,0,0.013973,0.000152,0,0.001754
"PH_OF_11.sorted.bam","11","OF",0.006599,0,0.035868,0.783367,0.709986,0.849997,0.066912,0.027357,0.106918,0.122554,0.067503,0.199497,0.002668,0,0.018905,0.017899,0,0.052964,0.003149,0,0.026996,0.001028,0,0.015409,0.761619,0.600214,0.847456,0.002244,0,0.028353,0.0042,0,0.062739,0.003808,0,0.04559,0.00168,0,0.023708,0.030415,0,0.228326,0.104452,0,0.203874,0.048108,0,0.174589,0.000482,0,0.006311,0.000548,0,0.007562,0.001455,0,0.020784,0.000953,0,0.012467,0.000557,0,0.007354,0.001466,0,0.022294,0.007305,0,0.063978,0.013858,0,0.093787,0.011393,0,0.076058,0.000784,0,0.010562,0.000496,0,0.006098
"PH_OF_12.sorted.bam","12","OF",0.001473,0,0.012141,0.804725,0.742049,0.865518,0.051927,0.010933,0.090613,0.100552,0.04848,0.162462,0.00082,0,0.006485,0.040503,0.012455,0.069022,0.000314,0,0.003485,0.000481,0,0.005994,0.67375,0.525132,0.792953,0.000751,0,0.009561,0.053878,0,0.17433,0.001156,0,0.016167,0.000494,0,0.004642,0.191982,0.063576,0.321598,0.001063,0,0.009454,0.001124,0,0.016434,0.000201,0,0.002441,0.000212,0,0.002477,0.000226,0,0.002758,0.000308,0,0.00345,0.000189,0,0.002433,0.000391,0,0.005001,0.015397,0,0.113907,0.045623,0,0.123643,0.00501,0,0.066761,0.000316,0,0.002943,0.007134,0,0.04806
"PH_OF_3.sorted.bam","3","OF",0.002656,0,0.020087,0.785156,0.711536,0.852144,0.083343,0.043872,0.120952,0.101975,0.03878,0.170388,0.001489,0,0.011277,0.02538,0,0.070387,0.000544,0,0.006488,0.000745,0,0.010007,0.653566,0.491198,0.840721,0.001627,0,0.020055,0.10221,0,0.238091,0.000662,0,0.007938,0.00096,0,0.012043,0.155892,0,0.328264,0.029176,0,0.187062,0.002845,0,0.041055,0.000428,0,0.005249,0.000606,0,0.005605,0.000227,0,0.00243,0.000523,0,0.006832,0.000312,0,0.003492,0.000463,0,0.006322,0.003728,0,0.051446,0.032124,0,0.136492,0.011711,0,0.094176,0.00057,0,0.007437,0.001082,0,0.015921
"PH_OF_4.sorted.bam","4","OF",0.001329,0,0.011086,0.883002,0.8205,0.934706,0.050246,0.019046,0.084238,0.060044,0.012441,0.123818,0.001841,0,0.015767,0.003538,0,0.023824,0.000288,0,0.003663,0.000322,0,0.003159,0.833652,0.670092,0.931695,0.000833,0,0.010364,0.035242,0,0.156225,0.009235,0,0.051876,0.000395,0,0.004704,0.060901,0,0.237135,0.044196,0,0.134438,0.005312,0,0.063307,0.00018,0,0.00187,0.000357,0,0.003528,0.001096,0,0.015491,0.000941,0,0.011899,0.00028,0,0.003514,0.000352,0,0.004192,0.001879,0,0.02962,0.000655,0,0.008494,0.003031,0,0.035218,0.000548,0,0.005567,0.000305,0,0.003588
"PH_OF_5.sorted.bam","5","OF",0.002361,0,0.016486,0.805982,0.739635,0.875334,0.029437,0,0.070154,0.13948,0.068443,0.202276,0.001955,0,0.016651,0.020785,0,0.055127,0.000202,0,0.00224,0.000505,0,0.006257,0.751831,0.593542,0.856986,0.001297,0,0.019162,0.010333,0,0.094973,0.002717,0,0.032156,0.000432,0,0.005985,0.095381,0,0.34927,0.020779,0,0.131726,0.076098,0,0.191595,0.000205,0,0.002418,0.000668,0,0.008538,0.000496,0,0.004708,0.000508,0,0.006664,0.000218,0,0.002696,0.00188,0,0.023274,0.001416,0,0.017695,0.020534,0,0.085978,0.009663,0,0.09782,0.001598,0,0.027144,0.003239,0,0.035627
