"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7"
"PH_GB_1.sorted.bam","1","GB",0.20725,0.155312,0.26477,0.030968,0,0.073556,0.364649,0.325537,0.404215,0.120606,0.051728,0.181321,0.002005,0,0.014931,0.10889,0.066549,0.152268,0.165632,0.123183,0.209237,0.000799,0,0.006796,0.001532,0,0.021571,0.00523,0,0.053912,0.2068,0.043563,0.351647,0.026052,0,0.131093,0.14192,0.082623,0.205417,0.001223,0,0.012212,0.008278,0,0.088828,0.179602,0,0.340892,0.019233,0,0.140247,0.000602,0,0.007419,0.000508,0,0.005622,0.000676,0,0.00863,0.000376,0,0.004054,0.000347,0,0.00422,0.177902,0.031325,0.282861,0.005177,0,0.064732,0.020458,0,0.183861,0.009458,0,0.080219,0.000443,0,0.004321,0.001829,0,0.025226,0.024843,0,0.173101,0.009928,0,0.09083,0.011871,0,0.129346,0.003809,0,0.05793,0.000711,0,0.008341,0.000685,0,0.011168,0.139709,0.055827,0.205484
"PH_GB_5.sorted.bam","5","GB",0.210919,0.153814,0.260188,0.029879,0,0.08383,0.365748,0.323549,0.408807,0.091918,0.016992,0.167986,0.002791,0,0.020152,0.136808,0.076695,0.201015,0.161937,0.122331,0.209468,0.018211,0,0.124745,0.013885,0,0.127677,0.001029,0,0.010766,0.006327,0,0.108122,0.002907,0,0.046713,0.194254,0.095312,0.268202,0.141569,0,0.318063,0.030421,0,0.14731,0.001053,0,0.011287,0.000578,0,0.007326,0.001562,0,0.019428,0.000841,0,0.008185,0.000462,0,0.005153,0.000394,0,0.003606,0.000464,0,0.006314,0.220694,0,0.380252,0.004698,0,0.056614,0.036897,0,0.208567,0.00439,0,0.071405,0.000585,0,0.00672,0.002958,0,0.036718,0.001377,0,0.018161,0.004948,0,0.062819,0.295342,0.193558,0.378337,0.004853,0,0.061106,0.00081,0,0.009908,0.000435,0,0.005156,0.008055,0,0.072921
"PH_GB_6.sorted.bam","6","GB",0.206647,0.144172,0.272611,0.036494,0,0.090985,0.324275,0.282516,0.365491,0.107981,0.037466,0.170265,0.007068,0,0.037707,0.155994,0.091024,0.225151,0.16154,0.124371,0.206468,0.011924,0,0.068177,0.000783,0,0.009427,0.003017,0,0.037555,0.250409,0.100574,0.39481,0.009561,0,0.093556,0.172041,0.085345,0.256992,0.002878,0,0.0408,0.000627,0,0.008652,0.035814,0,0.246892,0.00484,0,0.062126,0.001691,0,0.025581,0.001692,0,0.023079,0.001445,0,0.018481,0.00247,0,0.040257,0.002533,0,0.028147,0.096483,0,0.306047,0.002494,0,0.032925,0.006231,0,0.083513,0.027106,0,0.195744,0.001358,0,0.022375,0.063714,0,0.206904,0.037203,0,0.204409,0.051798,0,0.175761,0.001009,0,0.013178,0.137387,0,0.325724,0.000414,0,0.00482,0.05089,0,0.249186,0.022191,0,0.120313
"PH_GB_8.sorted.bam","8","GB",0.130425,0.075842,0.193665,0.120674,0.079264,0.165549,0.303658,0.259036,0.348485,0.184939,0.131704,0.236565,0.00153,0,0.011615,0.122394,0.057076,0.188454,0.136381,0.097728,0.173834,0.000112,0,0.001109,0.000968,0,0.010145,0.000113,0,0.001023,0.067081,0,0.238971,0.235146,0.143574,0.32812,0.000261,0,0.002521,0.166064,0,0.374087,0.001824,0,0.023617,0.010156,0,0.129316,0.000888,0,0.011786,0.000539,0,0.006798,0.000278,0,0.003196,0.000252,0,0.00211,0.000805,0,0.00992,0.00012,0,0.001322,0.025273,0,0.171489,0.002455,0,0.018929,0.025253,0,0.184328,0.188604,0,0.359677,0.000457,0,0.002963,0.00085,0,0.006882,7e-04,0,0.007551,0.000449,0,0.005291,0.268907,0.190038,0.345664,0.000647,0,0.008932,0.00049,0,0.006123,0.001046,0,0.013946,0.000261,0,0.003047
"PH_GB_9.sorted.bam","9","GB",0.191332,0.134914,0.257554,0.016666,0,0.061423,0.36398,0.318373,0.410791,0.106543,0.014047,0.187803,0.009939,0,0.042335,0.14393,0.088332,0.209273,0.16761,0.119998,0.219113,0.04881,0,0.147428,0.008221,0,0.075477,0.003097,0,0.035323,0.259652,0.092717,0.413058,0.00344,0,0.057843,0.097163,0,0.209273,0.000914,0,0.008675,0.004266,0,0.052615,0.139853,0,0.355756,0.032584,0,0.140469,0.001888,0,0.02802,0.001856,0,0.02752,0.003115,0,0.034408,0.001646,0,0.021353,0.004287,0,0.037838,0.001739,0,0.023255,0.002668,0,0.040886,0.122706,0,0.409083,0.000711,0,0.010409,0.00164,0,0.026017,0.002449,0,0.034353,0.01263,0,0.123694,0.006689,0,0.072494,0.004868,0,0.075811,0.000527,0,0.005986,0.001159,0,0.016509,0.153497,0,0.341046,0.077924,0,0.211948
"PH_KC_10.sorted.bam","10","KC",0.001307,0,0.009772,0.007596,0,0.032149,0.001818,0,0.011268,0.002075,0,0.014542,0.001304,0,0.00929,0.001144,0,0.008873,0.984757,0.95874,0.999734,0.000125,0,0.0013,0.000898,0,0.01138,0.001205,0,0.016391,0.00037,0,0.005251,0.000966,0,0.013201,0.000213,0,0.002178,0.000156,0,0.001867,0.001473,0,0.020094,0.000401,0,0.006041,0.000342,0,0.004975,0.000316,0,0.003924,0.000956,0,0.012888,0.000288,0,0.003907,0.000243,0,0.003179,7.8e-05,0,0.000896,0.000148,0,0.00172,0.000464,0,0.00569,0.000377,0,0.00516,0.000278,0,0.003351,0.000199,0,0.001967,0.00016,0,0.001815,0.000477,0,0.005056,0.008025,0,0.059995,0.000807,0,0.011111,0.000915,0,0.01146,0.000449,0,0.005021,0.000502,0,0.006037,0.97917,0.930471,0.999662
"PH_KC_11.sorted.bam","11","KC",0.013186,0,0.045488,0.00545,0,0.02531,0.001928,0,0.012708,0.002239,0,0.01501,0.004073,0,0.018607,0.001337,0,0.010091,0.971786,0.940621,0.998661,0.000539,0,0.007545,0.002689,0,0.031113,0.000645,0,0.009234,0.000857,0,0.011127,0.000973,0,0.014143,0.000171,0,0.002264,0.001213,0,0.01662,0.000604,0,0.00696,0.000591,0,0.007954,0.000202,0,0.001901,0.001171,0,0.016741,0.00257,0,0.025277,0.000419,0,0.005455,0.000586,0,0.007563,0.000173,0,0.001863,0.00067,0,0.009343,0.00026,0,0.002894,0.000213,0,0.002233,0.000331,0,0.003286,0.000346,0,0.004514,0.000227,0,0.002557,0.018695,0,0.090278,0.002515,0,0.031586,0.00046,0,0.006182,0.000751,0,0.010848,0.002706,0,0.028553,4e-04,0,0.004559,0.959022,0.895397,0.998292
"PH_KC_1.sorted.bam","1","KC",0.044736,0.003438,0.079579,0.003495,0,0.021051,0.000492,0,0.004091,0.444061,0.405463,0.477828,0.004408,0,0.027577,0.006708,0,0.050859,0.4961,0.480712,0.5,6.4e-05,0,0.000711,0.000456,0,0.005771,0.000178,0,0.001918,0.000128,0,0.001537,0.000183,0,0.001687,3.2e-05,0,0.000349,0.000503,0,0.005915,0.000479,0,0.005218,9.4e-05,0,0.000931,0.000137,0,0.001708,0.000561,0,0.007126,0.001734,0,0.022288,0.000129,0,0.001265,0.000376,0,0.004579,5.1e-05,0,0.000601,0.000225,0,0.002154,0.001471,0,0.021457,0.000136,0,0.001125,0.000537,0,0.005906,0.000296,0,0.003429,0.000138,0,0.001515,0.08747,0.005915,0.157744,0.00231,0,0.030785,0.00025,0,0.00313,0.885858,0.807406,0.953318,0.005619,0,0.05383,0.010475,0,0.098278,0.000108,0,0.001346
"PH_KC_2.sorted.bam","2","KC",0.041464,2e-06,0.085019,0.00233,0,0.015533,0.110248,0.081593,0.138932,0.238457,0.190492,0.289049,0.001227,0,0.009215,0.110963,0.066426,0.15621,0.495313,0.474854,0.5,7.2e-05,0,0.000759,0.000421,0,0.004244,0.000122,0,0.001288,0.000471,0,0.004451,0.001283,0,0.01935,5.7e-05,0,0.000646,0.000723,0,0.005908,0.000766,0,0.011492,0.00092,0,0.011556,0.000194,0,0.002088,0.000225,0,0.002881,0.000474,0,0.005869,0.000261,0,0.003157,0.000285,0,0.00355,6.3e-05,0,0.000621,0.001072,0,0.015896,0.000909,0,0.012733,0.000224,0,0.002829,0.000544,0,0.006491,0.000264,0,0.003502,0.00011,0,0.001232,0.07987,0,0.166724,0.000562,0,0.007228,0.217224,0.156939,0.276045,0.473287,0.373714,0.575486,0.00082,0,0.009915,0.218693,0.128991,0.310744,8.5e-05,0,0.000702
"PH_KC_3.sorted.bam","3","KC",0.000858,0,0.006763,0.00105,0,0.008251,0.001223,0,0.009163,0.001211,0,0.009719,0.000809,0,0.006024,0.000831,0,0.006168,0.994018,0.976796,0.999976,0.00012,0,0.001251,0.000153,0,0.00182,0.000246,0,0.002928,0.000302,0,0.003732,0.000209,0,0.002609,0.000263,0,0.003288,0.000149,0,0.001609,0.000278,0,0.002657,0.000368,0,0.004898,0.000408,0,0.005358,0.000142,0,0.001521,0.000186,0,0.002099,0.000309,0,0.004189,0.000199,0,0.002481,0.000213,0,0.002602,0.000151,0,0.001449,0.000302,0,0.003852,0.000174,0,0.001891,0.000239,0,0.003439,0.000151,0,0.001414,0.000209,0,0.002208,0.000578,0,0.007611,0.000479,0,0.005618,0.000558,0,0.007516,0.000372,0,0.003534,0.000205,0,0.002582,0.000228,0,0.002287,0.992808,0.971815,0.999969
"PH_KC_4.sorted.bam","4","KC",0.000637,0,0.005294,0.00049,0,0.003906,0.000469,0,0.003712,0.000582,0,0.004687,0.000295,0,0.002466,0.00048,0,0.003855,0.997048,0.987349,0.999989,0.000193,0,0.002528,0.000166,0,0.002012,0.000109,0,0.001099,0.000112,0,0.001364,0.000119,0,0.001173,9.9e-05,0,0.00102,0.000132,0,0.001428,0.00012,0,0.00113,0.000108,0,0.001282,0.000111,0,0.001251,7.1e-05,0,0.000772,6.2e-05,0,0.000645,8.7e-05,0,0.000725,8e-05,0,0.000876,5.9e-05,0,0.000655,0.000105,0,0.00129,0.000119,0,0.001341,0.000133,0,0.001464,0.000144,0,0.00152,6.7e-05,0,0.00071,9.6e-05,0,0.001033,0.000303,0,0.003453,0.000175,0,0.001684,0.00018,0,0.001685,0.000357,0,0.004258,0.000104,0,0.001028,2e-04,0,0.002143,0.996388,0.982975,0.999987
"PH_KC_5.sorted.bam","5","KC",0.000865,0,0.0065,0.000409,0,0.003364,0.000484,0,0.004048,0.00037,0,0.003065,0.000309,0,0.002439,0.000386,0,0.003174,0.997177,0.987785,0.99999,2e-04,0,0.002717,0.00013,0,0.00145,0.000109,0,0.00139,0.000209,0,0.002479,7.9e-05,0,0.000864,0.000107,0,0.001127,0.000124,0,0.001413,7.6e-05,0,0.00082,6.4e-05,0,0.000778,7.4e-05,0,0.000853,0.000137,0,0.001364,7e-05,0,0.000711,6e-05,0,0.000689,8.4e-05,0,0.000982,4.6e-05,0,0.000544,0.000109,0,0.001191,6.7e-05,0,0.000754,6.8e-05,0,0.000558,8.1e-05,0,0.00071,7.1e-05,0,0.000713,8.4e-05,0,0.000865,0.000619,0,0.008096,0.000178,0,0.001657,0.000275,0,0.003505,0.000163,0,0.00135,0.000106,0,0.001172,0.000209,0,0.001948,0.996402,0.982907,0.999988
"PH_KC_6.sorted.bam","6","KC",0.000983,0,0.007568,0.001205,0,0.008754,0.000715,0,0.005423,0.000925,0,0.007116,0.000573,0,0.004708,0.000987,0,0.008027,0.994613,0.979748,0.999966,0.000165,0,0.001855,0.000456,0,0.006515,0.000355,0,0.004654,0.000154,0,0.001646,0.000192,0,0.002613,0.000169,0,0.002181,0.000216,0,0.002875,0.000315,0,0.003212,0.000142,0,0.001348,0.000164,0,0.002122,0.000238,0,0.002886,0.000167,0,0.002321,0.000148,0,0.00138,0.000125,0,0.001132,0.000116,0,0.001353,0.000192,0,0.001975,0.000233,0,0.003208,0.000183,0,0.002122,0.000126,0,0.001416,0.00011,0,0.000996,0.000328,0,0.004376,0.00038,0,0.004497,0.000336,0,0.00417,0.000272,0,0.003368,0.000596,0,0.007427,0.000127,0,0.001143,0.000473,0,0.006768,0.993521,0.97505,0.999959
"PH_KC_7.sorted.bam","7","KC",0.000407,0,0.003117,0.000436,0,0.003371,0.000378,0,0.003157,0.000349,0,0.002743,0.000271,0,0.002299,0.000416,0,0.003423,0.997743,0.990533,0.99999,9.1e-05,0,0.00105,0.000113,0,0.001075,8.4e-05,0,0.000914,6.9e-05,0,0.000792,0.000107,0,0.001156,0.000118,0,0.00143,7.1e-05,0,0.000748,9e-05,0,0.001007,8.8e-05,0,0.000956,8.5e-05,0,0.000921,6.3e-05,0,0.00065,7.3e-05,0,0.000841,5.6e-05,0,0.000531,6.5e-05,0,0.000769,5.4e-05,0,0.000602,0.000114,0,0.001166,0.000138,0,0.001325,7.5e-05,0,0.000656,9.6e-05,0,0.000979,6.3e-05,0,0.000694,9.8e-05,0,0.001194,0.000199,0,0.002327,0.000182,0,0.002243,0.000127,0,0.001558,0.000116,0,0.001325,0.000113,0,0.00126,0.00015,0,0.001712,0.9973,0.988224,0.999989
"PH_KC_8.sorted.bam","8","KC",0.057673,0.019722,0.092541,0.027699,1e-06,0.0674,0.058152,0.032693,0.084528,0.305135,0.251635,0.360926,0.006511,0,0.033754,0.053735,2.6e-05,0.102727,0.491096,0.464061,0.499999,5e-05,0,0.00049,0.002893,0,0.046969,8e-05,0,0.000903,0.000491,0,0.004325,0.003528,0,0.051131,3.9e-05,0,0.000402,0.00025,0,0.002515,0.000305,0,0.004377,0.000388,0,0.003718,6.8e-05,0,0.000711,0.000315,0,0.002854,0.004915,0,0.043979,0.00018,0,0.00199,0.000413,0,0.005238,4e-05,0,0.00042,0.000382,0,0.003848,0.003047,0,0.039965,0.000123,0,0.001229,0.00023,0,0.002755,9e-05,0,0.001109,8.9e-05,0,0.000803,0.110914,0,0.183487,0.040551,0,0.131131,0.111515,0.057113,0.165571,0.608548,0.50199,0.721278,0.007031,0,0.064289,0.103419,0,0.204671,0.000106,0,0.000948
"PH_KC_9.sorted.bam","9","KC",0.032539,0.005711,0.064717,0.020005,0,0.058051,0.005846,0,0.025229,0.014119,0,0.050399,0.000729,0,0.005686,0.002923,0,0.023349,0.92384,0.885736,0.957916,0.000472,0,0.006399,0.007348,0,0.069285,0.001488,0,0.021379,0.00322,0,0.034771,0.002572,0,0.027331,0.000734,0,0.00901,0.006573,0,0.05911,0.003629,0,0.041716,0.000945,0,0.0123,0.000898,0,0.013479,2e-04,0,0.002285,0.000133,0,0.001383,0.000199,0,0.002202,0.000328,0,0.003543,9.7e-05,0,0.001008,0.000506,0,0.006301,0.001571,0,0.025019,0.000802,0,0.011308,0.000348,0,0.003697,0.000146,0,0.00171,0.000291,0,0.003506,0.046286,0,0.127315,0.021779,0,0.112583,0.002485,0,0.032021,0.014619,0,0.097566,0.000256,0,0.00333,0.001891,0,0.028751,0.880183,0.801713,0.944355
"PH_MC_10.sorted.bam","10","MC",0.076227,0.012371,0.13148,0.363267,0.301932,0.415182,0.003094,0,0.02035,0.272903,0.199888,0.363374,0.023407,0,0.068837,0.259114,0.194224,0.325918,0.001987,0,0.01728,0.000359,0,0.004579,0.000759,0,0.008655,0.003923,0,0.072874,0.000761,0,0.010675,0.000601,0,0.006714,0.000138,0,0.001535,0.002621,0,0.024614,0.449804,0.225822,0.61045,0.001374,0,0.021402,0.025132,0,0.196585,0.010591,0,0.099319,0.005122,0,0.067055,0.002005,0,0.028913,0.003501,0,0.04533,0.00151,0,0.023169,0.135301,0,0.258011,0.262048,0,0.448455,0.00073,0,0.010174,0.037962,0,0.233574,0.022083,0,0.127495,0.029919,0,0.185383,0.001703,0,0.028233,0.000355,0,0.004091,0.000443,0,0.005599,0.000282,0,0.001876,0.000492,0,0.005897,0.000265,0,0.003774,0.000218,0,0.002614
"PH_MC_11.sorted.bam","11","MC",0.042832,0,0.090869,0.300457,0.245305,0.354767,0.001315,0,0.010702,0.316874,0.238458,0.394989,0.02842,0.000205,0.061873,0.299207,0.243615,0.363465,0.010895,0,0.043925,0.003941,0,0.044378,0.00335,0,0.052197,0.048228,0,0.227583,0.000351,0,0.003715,0.000507,0,0.005701,0.000164,0,0.001937,0.010132,0,0.119092,0.00112,0,0.008958,0.000377,0,0.003776,0.282412,0,0.390959,0.011196,0,0.088129,0.010057,0,0.09277,0.000196,0,0.00223,0.009912,0,0.086392,0.001603,0,0.023983,0.050894,0,0.168809,0.488694,0.179897,0.639353,0.00036,0,0.004617,0.043745,0,0.52187,0.009788,0,0.079604,0.001948,0,0.02763,0.001858,0,0.025806,0.000728,0,0.007681,0.00051,0,0.006529,0.003639,0,0.050519,0.012486,0,0.077676,0.001038,0,0.014727,0.000765,0,0.009696
"PH_MC_12.sorted.bam","12","MC",0.042271,1e-06,0.093662,0.380779,0.311495,0.443776,0.002723,0,0.019868,0.23037,0.14019,0.293546,0.069479,0.029903,0.115157,0.269027,0.202986,0.352137,0.00535,0,0.035964,0.00249,0,0.029912,0.002137,0,0.02782,0.338171,0.250858,0.418141,0.001577,0,0.019858,0.000723,0,0.010259,0.000256,0,0.003053,0.033457,0,0.150632,0.003238,0,0.041601,0.000406,0,0.004839,0.001118,0,0.014454,0.023024,0,0.143914,0.068729,0,0.195176,0.000974,0,0.012722,0.000997,0,0.014808,0.0201,0,0.099608,0.015969,0,0.161161,0.008746,0,0.110802,0.000811,0,0.009711,0.417951,0.217589,0.563507,0.003621,0,0.05702,0.045223,0,0.205894,0.003398,0,0.051254,0.001643,0,0.022133,0.000442,0,0.006172,0.002455,0,0.043067,0.001413,0,0.020028,0.000511,0,0.005489,0.000419,0,0.004498
"PH_MC_5.sorted.bam","5","MC",0.00697,0,0.040693,0.356827,0.304551,0.406834,0.001798,0,0.013148,0.300344,0.224492,0.381213,0.09049,0.053146,0.125026,0.233703,0.180425,0.289566,0.009868,0,0.041411,0.000436,0,0.004198,0.001528,0,0.018901,0.020508,0,0.161605,0.000473,0,0.006599,0.000165,0,0.002209,0.000616,0,0.008276,0.00096,0,0.011249,0.444061,0.271644,0.633488,0.000634,0,0.007861,0.003906,0,0.066593,0.001353,0,0.021418,0.002708,0,0.041005,0.000293,0,0.003539,0.000998,0,0.008793,0.053449,0,0.116278,0.005942,0,0.075529,0.221395,0,0.376615,0.000608,0,0.008633,0.141505,0,0.358742,0.064826,0,0.230141,0.014674,0,0.140328,0.00281,0,0.038576,0.00278,0,0.037673,0.000191,0,0.002088,0.004716,0,0.0573,0.003904,0,0.043773,0.003781,0,0.049843,0.000776,0,0.011176
"PH_MC_6.sorted.bam","6","MC",0.058352,0.003399,0.104135,0.358661,0.303908,0.411038,0.002152,0,0.015044,0.244948,0.186413,0.305856,0.063322,0.03374,0.09847,0.26031,0.216945,0.299286,0.012256,0,0.045941,0.000442,0,0.004564,0.004056,0,0.056753,0.33815,0.245286,0.404675,0.001033,0,0.015192,0.000376,0,0.004551,0.000607,0,0.008068,0.001978,0,0.02573,0.003198,0,0.028112,0.000692,0,0.009538,0.003107,0,0.042229,0.026791,0,0.133709,0.025746,0,0.159566,0.00039,0,0.00396,0.05197,0,0.17051,0.001824,0,0.026763,0.080162,0,0.198043,0.001221,0,0.016027,0.000283,0,0.003167,0.424248,0.279918,0.562588,0.00864,0,0.093155,0.001501,0,0.021952,0.0018,0,0.026402,0.006425,0,0.061182,0.000316,0,0.003137,0.001597,0,0.022633,0.00946,0,0.081942,0.003064,0,0.035605,0.000925,0,0.01256
"PH_MC_7.sorted.bam","7","MC",0.124392,0.062003,0.188288,0.237554,0.17541,0.299304,0.001703,0,0.01299,0.258707,0.173952,0.351228,0.011651,0,0.062129,0.250514,0.180059,0.315823,0.115479,0.074748,0.155117,0.000171,0,0.001293,0.001895,0,0.03016,0.000476,0,0.00597,0.00066,0,0.008636,0.000447,0,0.004275,0.000177,0,0.001982,0.111816,0,0.357406,0.149789,0,0.444923,0.000508,0,0.005848,0.004791,0,0.101021,0.012647,0,0.114734,0.000269,0,0.003199,0.000581,0,0.007154,0.002063,0,0.030785,0.000364,0,0.004361,0.007167,0,0.106799,0.240921,0,0.473509,0.000421,0,0.005619,0.228607,0,0.403117,0.00314,0,0.04801,0.002294,0,0.041477,0.114257,0,0.276739,0.080834,0,0.258304,0.000433,0,0.004547,0.015048,0,0.190423,0.003873,0,0.047669,0.016185,0,0.221478,0.000163,0,0.001595
"PH_MC_8.sorted.bam","8","MC",0.058349,8e-06,0.114722,0.297966,0.2343,0.359059,0.004391,0,0.0306,0.31346,0.244187,0.383318,0.024584,0,0.078579,0.297758,0.235419,0.356243,0.003492,0,0.026024,0.00154,0,0.018756,0.047491,0,0.197876,0.265053,0.165746,0.347423,0.000994,0,0.013373,0.001914,0,0.02536,0.000403,0,0.003581,0.031103,0,0.1728,0.001961,0,0.024156,0.001223,0,0.013506,0.024459,0,0.235185,0.014193,0,0.114411,0.008904,0,0.090706,0.002617,0,0.034656,0.001911,0,0.024722,0.00228,0,0.031297,0.019415,0,0.162663,0.00506,0,0.068573,0.000888,0,0.011887,0.539067,0.215799,0.681265,0.016154,0,0.116997,0.00706,0,0.138424,0.000422,0,0.004834,0.000496,0,0.006098,0.000338,0,0.003896,0.002737,0,0.034516,0.000828,0,0.010657,0.000812,0,0.010279,0.000676,0,0.006961
"PH_MC_9.sorted.bam","9","MC",0.061421,8.1e-05,0.122185,0.307753,0.23875,0.379634,0.002533,0,0.019338,0.325852,0.244442,0.425578,0.021701,0,0.072233,0.250653,0.176458,0.319183,0.030086,1e-06,0.075755,0.004428,0,0.063361,0.047107,0,0.218768,0.268915,0.140237,0.365031,0.000543,0,0.005991,0.001184,0,0.015231,0.000549,0,0.007506,0.036456,0,0.20299,0.003377,0,0.049936,0.000854,0,0.010812,0.211908,0,0.406359,0.004594,0,0.067691,0.002137,0,0.031638,0.000789,0,0.009144,0.005655,0,0.075635,0.002366,0,0.033351,0.001289,0,0.015655,0.012754,0,0.181135,0.000245,0,0.002819,0.178215,0,0.569773,0.020547,0,0.135264,0.137511,0,0.307589,0.023998,0,0.127133,0.011117,0,0.103013,0.000354,0,0.004533,0.003331,0,0.045685,0.004947,0,0.062274,0.013235,0,0.100345,0.001595,0,0.022992
"PH_ML_10.sorted.bam","10","ML",0.056017,0.01404,0.101102,0.057311,0.014011,0.104165,0.014546,0,0.042318,0.002037,0,0.015245,0.001733,0,0.012816,0.002224,0,0.015728,0.866133,0.823131,0.908087,0.001474,0,0.020493,0.000904,0,0.012355,0.0078,0,0.073428,0.004446,0,0.046543,0.014106,0,0.074574,0.003827,0,0.028237,0.000469,0,0.005494,0.000675,0,0.007146,0.000839,0,0.01201,0.000428,0,0.005327,0.000967,0,0.012637,0.000387,0,0.003152,0.000591,0,0.007616,0.000382,0,0.004682,0.000135,0,0.001552,0.000478,0,0.006215,0.001456,0,0.021764,0.001129,0,0.014531,0.000307,0,0.003162,0.000298,0,0.003142,0.00027,0,0.003269,0.101821,0,0.197265,0.081493,0,0.203597,0.000328,0,0.003926,0.000545,0,0.00615,0.000572,0,0.007669,0.000241,0,0.002605,0.773633,0.674428,0.875504
"PH_ML_11.sorted.bam","11","ML",0.026354,0,0.068381,0.01001,0,0.05089,0.000962,0,0.007802,0.002627,0,0.021464,0.001237,0,0.010147,0.002451,0,0.018034,0.956359,0.9177,0.998047,0.000754,0,0.010104,0.008009,0,0.057624,0.001627,0,0.022926,0.000431,0,0.003365,0.000345,0,0.003817,9.5e-05,0,0.000829,0.002775,0,0.039827,5e-04,0,0.003998,0.000284,0,0.003149,0.000225,0,0.002744,0.000846,0,0.01275,0.000204,0,0.002457,0.00018,0,0.00213,0.000274,0,0.003284,0.000293,0,0.003778,0.001173,0,0.016194,0.001077,0,0.017663,0.000223,0,0.002348,0.000314,0,0.003438,0.000264,0,0.003504,0.000382,0,0.00364,0.037966,0,0.13374,0.00663,0,0.085063,0.000272,0,0.003703,0.000658,0,0.00751,0.000118,0,0.001423,0.001087,0,0.015746,0.932993,0.850957,0.997753
"PH_ML_12.sorted.bam","12","ML",0.019056,0,0.05283,0.009411,0,0.03679,0.001381,0,0.010378,0.003886,0,0.024528,0.001615,0,0.01122,0.001839,0,0.015786,0.962812,0.928343,0.996751,0.009475,0,0.04962,0.007216,0,0.051075,0.002225,0,0.02741,0.000838,0,0.010957,0.000488,0,0.006435,0.000146,0,0.001479,0.003506,0,0.04024,0.002189,0,0.029744,0.000214,0,0.00238,0.000328,0,0.002905,0.000982,0,0.013172,0.000706,0,0.010062,0.000435,0,0.005941,0.000254,0,0.003036,0.000217,0,0.00277,0.001775,0,0.024787,0.00076,0,0.00966,0.000124,0,0.001467,0.00019,0,0.001361,0.000213,0,0.002712,0.000183,0,0.00208,0.004845,0,0.05881,0.003009,0,0.043803,0.000372,0,0.003813,0.000763,0,0.011849,0.000206,0,0.002567,0.000251,0,0.002775,0.958089,0.906388,0.996367
"PH_ML_1.sorted.bam","1","ML",0.033174,1e-06,0.068136,0.048121,0.01369,0.093637,0.000939,0,0.007154,0.007678,0,0.051494,0.000866,0,0.006714,0.001744,0,0.013982,0.907478,0.870187,0.944884,0.000254,0,0.002575,0.026183,0,0.095571,0.002007,0,0.027276,0.000238,0,0.003293,0.000396,0,0.004215,7.5e-05,0,0.000733,0.000884,0,0.011595,0.000575,0,0.008155,0.000233,0,0.003223,0.000421,0,0.005534,0.000168,0,0.002245,0.000162,0,0.001886,0.000162,0,0.001871,0.000185,0,0.001928,0.00011,0,0.001176,0.000601,0,0.007746,0.001636,0,0.019126,0.000129,0,0.001502,0.000227,0,0.002789,0.000175,0,0.001605,1e-04,0,0.000924,0.037765,0,0.12637,0.063274,0,0.184798,0.00057,0,0.007525,0.012408,0,0.101878,0.000661,0,0.008292,0.000522,0,0.006444,0.849878,0.750939,0.938732
